SZN,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CPOE,EPA/DB,YPG(t),paYPG,ruYPG,recYPG,RYOE,FPOE,aFPOE,PROJ,CSTY%,CL
2025,6945,Antonio Gibson,RB,27.5,NE,88,85,79,23.2,22.2,21.2,17,5,0,314,52,2,0.0%,0,0,0,0,0,0,0.00,106,0,0,0,0.00,0.00,2,-10,0,0,0,3,16,6,3.0,2.0,25,2,5,112,1,72,106,4.24,16.6%,4,2.88,0.160,6,0.448,6,28,0.214,1.2,NA,0.6%,NA,0,NA,NA,NA,NA,NA,NA,0,112,NA,NA,22.4,0.0,21.2,1.2,8.0,2.4,1.0,18.3,0%,7.4
2025,9230,Tanner McKee,QB,25.6,PHI,55,55,55,14.76,14.76,14.76,14,4,1,798,25,0,55.8%,174,43,24,15,19,1,73.21,282,3,1,274,6.37,11.42,0,0,0,0,0,0,0,0,0.0,0.0,8,0,1,8,0,0,8,1,3.1%,NA,NA,NA,1,NA,17,51,0.333,4.3,NA,NA,NA,16,37.2%,2.99,9.3%,38.8%,9.9,NA,49,282,0.7%,-0.02,70.5,68.5,2.0,0.0,NA,-0.3,-5.9,18.8,0%,NA
2025,11895,Mason Tipton,WR,25.2,NO,153,159,164,20.4,14.9,9.4,16,13,3,1002,297,1,0.0%,0,0,0,0,0,0,0.00,18,0,0,0,0.00,0.00,11,39,0,4,0,17,37,76,6.9,4.5,4,1,2,94,0,0,18,4.5,29.6%,NA,NA,NA,2,NA,6,21,0.286,0.5,165,NA,0.46,0,NA,NA,NA,NA,NA,0.024,0,94,NA,NA,7.2,0.0,1.4,5.8,NA,16.6,-2.0,30.8,0%,6.4
2025,6151,Miles Sanders,RB,28.6,DAL,84,84,84,26.7,22.7,18.7,16,4,0,293,65,1,0.0%,0,0,0,0,0,0,0.00,117,0,0,0,0.00,0.00,8,-14,0,0,0,8,44,30,3.8,3.8,20,1,4,147,1,107,117,5.85,22.2%,8,5.33,0.400,5,0.933,5,28,0.179,1.3,NA,1.3%,NA,0,NA,NA,NA,NA,NA,NA,0,147,NA,NA,36.8,0.0,29.3,7.5,56.0,-12.1,2.5,16.9,0%,NA
2025,7561,Elijah Mitchell,RB,27.6,KC,572,572,572,0,0,0,3,1,0,70,7,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,10.0%,0,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.0,0.0,0.0,0.0,#N/A,-9.0,0.0,0.0,NA,NA
2025,11615,Ainias Smith,WR,24.5,CAR,1228,1228,1226,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,-0.5,0.0,0.0,NA,NA
2025,4234,Noah Brown,WR,29.9,WAS,172,170,170,13.3,10.8,8.3,13,4,4,252,102,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,72,0,3,0,10,11,83,16.6,8.3,0,0,0,83,0,0,0,0,40.5%,NA,NA,NA,0,NA,3,10,0.300,0.8,65,NA,1.28,0,NA,NA,NA,NA,NA,0.046,0,83,NA,NA,20.8,0.0,0.0,20.8,NA,16.2,-0.9,16.9,0%,NA
2025,7595,Tylan Wallace,WR,26.6,BAL,168,164,161,14.5,12.5,10.5,14,14,2,772,184,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,28,0,2,1,8,17,45,11.3,5.6,0,0,0,45,0,0,0,0,23.8%,NA,NA,NA,0,NA,3,8,0.375,0.2,74,NA,0.61,0,NA,NA,NA,NA,NA,0.027,0,45,NA,NA,3.2,0.0,0.0,3.2,NA,-23.1,-1.3,38.0,0%,4.8
2025,8168,Skyy Moore,WR,25.2,SF,166,166,163,14.8,12.3,9.8,17,14,0,1123,110,1,0.0%,0,0,0,0,0,0,0.00,11,0,0,0,0.00,0.00,5,58,0,5,0,7,29,87,17.4,12.4,2,0,1,98,0,0,11,5.5,9.8%,NA,NA,NA,1,NA,6,9,0.667,0.4,61,NA,1.43,0,NA,NA,NA,NA,NA,0.082,0,98,NA,NA,7.0,0.0,0.8,6.2,NA,-24.0,-0.2,18.7,0%,3.1
2025,2374,Tyler Lockett,WR,33.2,TEN,92,96,105,67.1,51.1,35.1,17,16,2,887,452,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,32,212,1,13,1,55,79,291,9.1,5.3,0,0,0,291,0,0,0,0,51.0%,NA,NA,NA,0,NA,14,55,0.255,0.9,336,10.7%,0.87,0,NA,NA,NA,NA,NA,0.039,0,291,NA,NA,18.2,0.0,0.0,18.2,NA,-18.6,-2.5,92.4,0%,8.9
2025,4381,Taysom Hill,TE,35.3,NO,58,56,51,41.78,36.28,30.78,17,13,5,770,187,3,33.3%,54,6,2,1,4,0,109.03,171,0,1,57,9.50,28.50,11,5,3,2,0,16,86,91,8.3,5.7,52,2,15,205,1,0,114,2.19,24.3%,NA,0.00,NA,16,NA,20,74,0.270,1.5,0,NA,NA,2,33.3%,NA,NA,NA,NA,NA,6,262,NA,NA,20.2,4.4,8.8,7.0,NA,17.2,-1.5,63.7,8%,9.2
2025,8230,Ty Chandler,RB,27.6,MIN,108,110,110,8.8,7.3,5.8,17,2,0,110,13,0,0.0%,0,0,0,0,0,0,0.00,47,0,0,0,0.00,0.00,3,-16,0,1,0,4,27,11,3.7,2.8,17,0,1,58,0,48,47,2.76,11.8%,3,2.81,0.176,1,0.458,2,21,0.095,1.0,NA,0.8%,NA,0,NA,NA,NA,NA,NA,NA,0,58,NA,NA,29.0,0.0,23.5,5.5,-2.0,71.7,-0.4,10.0,NA,NA
2025,9227,Israel Abanikanda,RB,23.2,FA,563,563,563,0,0,0,6,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,#N/A,6.6,0.0,0.0,NA,NA
2025,11636,Johnny Wilson,WR,24.7,PHI,1224,1224,1222,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,4.3,0.0,0.0,NA,NA
2025,3286,Demarcus Robinson,WR,31.2,SF,100,100,103,58.2,47.2,36.2,17,14,2,911,420,0,0.0%,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,22,240,1,14,1,35,36,276,12.6,7.9,1,0,0,282,0,0,6,6,46.1%,NA,NA,NA,0,NA,15,36,0.417,1.1,256,6.1%,1.08,0,NA,NA,NA,NA,NA,0.055,0,282,NA,NA,20.1,0.0,0.4,19.7,NA,-30.6,0.8,46.5,0%,7.9
2025,9505,Deuce Vaughn,RB,24.1,DEN,562,562,562,0,0,0,16,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,#N/A,34.0,0.0,0.0,NA,NA
2025,11306,Xavier Gipson,WR,24.8,PHI,1235,1238,1238,-1.4,-2.4,-3.4,10,3,0,305,9,3,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,-9,0,0,0,2,15,6,3.0,3.0,0,0,0,6,0,0,0,0,3.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,4,NA,1.50,0,NA,NA,NA,NA,NA,0.000,0,6,NA,NA,2.0,0.0,0.0,2.0,NA,-18.6,-0.6,3.9,0%,NA
2025,8139,Zamir White,RB,26.2,LV,104,108,111,9.6,7.6,5.6,6,5,0,326,60,0,0.0%,0,0,0,0,0,0,0.00,32,0,0,0,0.00,0.00,4,0,0,0,0,6,24,24,6.0,4.0,12,0,1,56,0,9,32,2.67,18.4%,2,0.73,0.167,1,0.239,1,18,0.056,0.2,NA,1.2%,NA,0,NA,NA,NA,NA,NA,NA,0,56,NA,NA,11.2,0.0,6.4,4.8,-10.0,0.8,-0.3,13.0,0%,2.9
2025,11748,Bub Means,WR,24.9,NO,1222,1222,1220,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,22.0,0.0,0.0,NA,NA
2025,10867,Jake Bobo,WR,27.3,SEA,204,206,206,4,3,2,12,11,0,747,117,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,14,0,1,0,2,6,20,10.0,10.0,0,0,0,20,0,0,0,0,15.7%,NA,NA,NA,0,NA,1,2,0.500,0.1,30,NA,0.67,0,NA,NA,NA,NA,NA,0.033,0,20,NA,NA,1.8,0.0,0.0,1.8,NA,16.6,-0.2,6.1,0%,1.3
2025,5010,Will Dissly,TE,29.4,LAC,76,77,81,20.7,15.2,9.7,9,9,2,530,158,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,11,31,1,5,0,16,66,97,8.8,6.1,0,0,0,97,0,0,0,0,29.8%,NA,NA,NA,0,NA,5,16,0.313,0.6,88,NA,1.10,0,NA,NA,NA,NA,NA,0.057,0,97,NA,NA,10.8,0.0,0.0,10.8,NA,-13.3,-0.3,23.7,0%,4.5
2025,11649,Kendall Milton,RB,23.8,CIN,136,136,136,0.2,0.2,0.2,17,1,0,66,4,0,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,2,0,0,2,1,6.1%,0,0.00,0.000,0,0.000,0,2,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,2,NA,NA,2.0,0.0,2.0,0.0,#N/A,25.6,0.0,0.0,NA,NA
2025,11595,Jared Wiley,TE,25.1,KC,119,120,119,1.4,0.9,0.4,5,4,0,218,16,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-4,0,1,0,1,8,4,4.0,4.0,0,0,0,4,0,0,0,0,7.3%,NA,NA,NA,0,NA,1,1,1.000,0.3,6,NA,0.67,0,NA,NA,NA,NA,NA,0.167,0,4,NA,NA,1.0,0.0,0.0,1.0,NA,17.8,-0.3,3.8,0%,NA
2025,8145,Jeremy Ruckert,TE,25.3,NYJ,56,58,60,46.9,35.4,23.9,17,17,15,999,465,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,23,80,1,7,1,29,99,179,7.8,6.2,0,0,0,179,0,0,0,0,46.5%,NA,NA,NA,0,NA,8,29,0.276,0.5,145,5.9%,1.23,0,NA,NA,NA,NA,NA,0.048,0,179,NA,NA,10.5,0.0,0.0,10.5,NA,-21.8,0.3,44.8,0%,6.9
2025,5854,Drew Lock,QB,29.1,SEA,73,73,73,0.1,0.1,0.1,17,5,0,1064,38,2,66.7%,-1,3,2,1,1,0,78.47,10,0,0,15,5.00,7.50,0,0,0,0,0,0,0,0,0.0,0.0,6,0,0,-5,0,0,-5,-0.83,3.6%,NA,NA,NA,0,NA,1,9,0.111,0.2,NA,NA,NA,1,33.3%,2.81,0.0%,0.0%,1.5,NA,3,10,-2.8%,-0.43,2.0,3.0,-1.0,0.0,NA,33.6,0.0,0.0,0%,0.2
2025,11573,Frank Gore Jr.,RB,23.7,BUF,607,607,607,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,#N/A,2.1,0.0,0.0,NA,NA
2025,8254,Julius Chestnut,RB,25.1,TEN,119,117,116,4,4,4,17,9,0,1002,40,0,0.0%,0,0,0,0,0,0,0.00,40,0,0,0,0.00,0.00,0,0,0,0,0,2,0,0,0.0,0.0,11,0,4,40,0,17,40,3.64,4.0%,0,1.51,0.000,4,0.151,4,13,0.308,0.4,NA,0.4%,NA,0,NA,NA,NA,NA,NA,NA,0,40,NA,NA,4.4,0.0,4.4,0.0,17.0,11.9,-1.0,20.2,0%,1.1
2025,6828,AJ Dillon,RB,27.6,PHI,107,109,108,9.1,7.6,6.1,8,7,0,422,48,1,0.0%,0,0,0,0,0,0,0.00,60,0,0,0,0.00,0.00,3,12,0,0,0,3,9,21,7.0,7.0,12,2,4,81,0,34,60,5,11.4%,2,2.81,0.167,4,0.448,4,15,0.267,0.6,NA,0.6%,NA,0,NA,NA,NA,NA,NA,NA,0,81,NA,NA,11.6,0.0,8.6,3.0,17.0,-15.8,-0.6,17.2,0%,1.9
2025,11210,Malik Heath,WR,25.8,GB,167,167,169,14.6,11.6,8.6,11,11,0,707,212,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,57,1,4,0,7,29,86,14.3,12.3,0,0,0,86,0,0,0,0,30.0%,NA,NA,NA,0,NA,4,7,0.571,0.4,79,NA,1.09,0,NA,NA,NA,NA,NA,0.051,0,86,NA,NA,7.8,0.0,0.0,7.8,NA,-9.6,-0.3,18.4,0%,4.2
2025,6938,Cam Akers,RB,26.5,MIN,111,111,107,7.18,7.18,7.18,12,2,0,404,9,0,100.0%,15,1,1,0,0,0,158.33,51,0,1,32,32.00,32.00,0,0,1,0,0,1,0,0,0.0,0.0,5,0,1,19,0,14,19,3.8,2.2%,0,2.80,0.000,1,0.280,2,7,0.286,1.0,NA,0.2%,NA,1,100.0%,NA,NA,NA,NA,NA,0,51,NA,NA,25.5,16.0,9.5,0.0,2.0,-15.7,-0.5,0.5,NA,NA
2025,6011,Gardner Minshew,QB,29.6,KC,72,72,72,0.68,0.68,0.68,17,4,1,1006,41,0,46.2%,6,13,6,2,7,1,20.99,39,0,0,37,2.85,6.17,0,0,0,0,0,0,0,0,0.0,0.0,6,0,0,2,0,0,2,0.33,4.1%,NA,NA,NA,0,NA,2,19,0.105,0.5,NA,NA,NA,2,15.4%,1.23,0.0%,80.0%,2.9,NA,5,39,-17.5%,-0.60,9.8,9.3,0.5,0.0,NA,3.9,-17.7,19.1,0%,NA
2025,8127,Charlie Kolar,TE,26.8,BAL,62,59,55,36.2,31.2,26.2,17,17,7,963,389,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,90,0,7,2,15,52,142,14.2,9.5,0,0,0,142,0,0,0,0,40.4%,NA,NA,NA,0,NA,9,15,0.600,0.5,64,3.6%,2.22,0,NA,NA,NA,NA,NA,0.109,0,142,NA,NA,8.4,0.0,0.0,8.4,NA,8.8,0.3,34.3,0%,7.5
2025,12048,George Holani,RB,26.0,SEA,90,90,83,20.8,19.8,18.8,17,3,0,673,36,1,0.0%,0,0,0,0,0,0,0.00,73,0,0,0,0.00,0.00,2,-1,0,1,0,2,16,15,7.5,7.5,22,3,4,88,1,34,73,3.32,5.3%,4,1.52,0.182,5,0.334,6,24,0.250,2.0,NA,0.4%,NA,0,NA,NA,NA,NA,NA,NA,0,88,NA,NA,29.3,0.0,24.3,5.0,15.0,-1.8,0.0,3.7,#N/A,#N/A
2025,5133,Tyler Conklin,TE,30.4,LAC,81,80,80,17.3,13.8,10.3,14,10,5,871,146,1,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,7,44,2,3,0,10,57,101,14.4,10.1,1,0,1,103,0,0,2,2,16.8%,NA,0.00,NA,1,NA,4,11,0.364,0.4,73,NA,1.38,0,NA,NA,NA,NA,NA,0.041,0,103,NA,NA,10.3,0.0,0.2,10.1,NA,-6.4,-0.8,31.5,0%,4.8
2025,7535,Hunter Long,TE,27.3,JAX,63,63,63,32.5,26.5,20.5,9,8,3,630,258,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,12,54,4,3,2,17,31,85,7.1,5.0,0,0,0,85,0,0,0,0,41.0%,NA,NA,NA,0,NA,5,17,0.294,0.6,123,3.0%,0.69,0,NA,NA,NA,NA,NA,0.024,0,85,NA,NA,10.6,0.0,0.0,10.6,NA,-6.2,0.5,26.9,13%,7.6
2025,9490,Tyler Scott,WR,24.2,FA,1126,1125,1124,0,0,0,14,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,19.0,0.0,0.0,#N/A,#N/A
2025,7608,Khalil Herbert,RB,27.6,SEA,112,112,112,6.6,6.1,5.6,9,3,0,468,18,0,0.0%,0,0,0,0,0,0,0.00,52,0,0,0,0.00,0.00,1,-5,1,0,0,4,9,4,4.0,1.0,16,0,2,56,0,24,52,3.25,3.8%,5,1.50,0.313,2,0.463,2,20,0.100,0.7,NA,0.8%,NA,0,NA,NA,NA,NA,NA,NA,0,56,NA,NA,18.7,0.0,17.3,1.3,-10.0,-24.6,-0.8,13.9,0%,NA
2025,6111,Jake Browning,QB,29.7,CIN,43,43,43,56.74,56.74,56.74,11,4,3,686,212,1,64.8%,404,125,81,27,44,8,71.12,810,9,6,771,6.17,9.52,0,0,0,0,0,0,0,0,0.0,0.0,9,1,4,39,1,0,39,4.33,30.9%,NA,NA,NA,5,NA,38,134,0.284,9.5,NA,NA,NA,33,26.4%,2.79,12.8%,40.6%,7.6,NA,138,810,#N/A,#N/A,202.5,192.8,9.8,0.0,NA,11.1,-6.5,54.8,50%,NA
2025,6869,Adam Trautman,TE,28.8,DEN,57,57,56,45.5,35.5,25.5,17,17,12,1081,617,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,20,91,1,10,1,23,104,195,9.8,8.5,0,0,0,195,0,0,0,0,57.1%,NA,NA,NA,0,NA,11,23,0.478,0.6,206,3.8%,0.95,0,NA,NA,NA,NA,NA,0.049,0,195,NA,NA,11.5,0.0,0.0,11.5,NA,-0.6,0.4,38.6,0%,7.6
2025,6853,Van Jefferson,WR,29.4,TEN,88,89,91,70,55.5,41,17,16,7,1002,583,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,29,267,1,16,1,52,83,350,12.1,6.7,0,0,0,350,0,0,0,0,58.2%,NA,NA,NA,0,NA,17,52,0.327,1.1,357,9.1%,0.98,0,NA,NA,NA,NA,NA,0.045,0,350,NA,NA,21.9,0.0,0.0,21.9,NA,-26.0,0.4,69.1,0%,10.3
2025,8177,Grant Calcaterra,TE,27.0,PHI,75,74,72,22.6,18.1,13.6,15,15,6,881,352,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,9,45,0,3,1,13,31,76,8.4,5.9,0,0,0,76,0,0,0,0,40.0%,NA,NA,NA,0,NA,4,13,0.308,0.3,89,NA,0.85,0,NA,NA,NA,NA,NA,0.034,0,76,NA,NA,5.1,0.0,0.0,5.1,NA,-5.0,-0.4,28.9,0%,5.5
2025,5096,Ray-Ray McCloud,WR,29.2,ATL,169,172,172,13.9,10.4,6.9,10,6,2,403,211,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,23,1,4,0,15,46,69,9.9,4.6,0,0,0,69,0,0,0,0,52.4%,NA,NA,NA,0,NA,4,15,0.267,0.7,125,NA,0.55,0,NA,NA,NA,NA,NA,0.032,0,69,NA,NA,11.5,0.0,0.0,11.5,NA,-0.7,-3.5,42.7,0%,4.5
2025,12699,LaJohntay Wester,WR,23.7,BAL,1238,1237,1237,-2,-2,-2,17,12,0,963,49,2,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,5.1%,NA,NA,NA,0,NA,0,0,NA,0.0,11,NA,0.00,0,NA,NA,NA,NA,NA,0.000,0,0,NA,NA,0.0,0.0,0.0,0.0,NA,-15.8,-0.3,1.3,0%,0.0
2025,10216,Kenny McIntosh,RB,25.8,SEA,615,615,615,0,0,0,17,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,#N/A,-10.1,0.0,0.0,NA,NA
2025,3161,Carson Wentz,QB,32.9,MIN,39,39,39,75.34,75.34,75.34,17,5,5,422,300,3,65.1%,654,169,110,52,59,5,85.81,1273,19,6,1216,7.20,11.05,0,0,0,0,0,0,0,0,0.0,0.0,11,1,3,57,0,0,57,5.18,71.1%,NA,NA,NA,3,NA,61,180,0.339,12.2,NA,NA,NA,58,34.3%,2.71,10.1%,33.0%,7.8,NA,197,1273,0.2%,-0.01,254.6,243.2,11.4,0.0,NA,-33.7,-1.9,84.8,20%,17.8
2025,5973,Josh Oliver,TE,28.7,MIN,49,48,43,55,47.5,40,15,15,7,807,369,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,15,58,0,5,4,19,102,160,10.7,8.4,0,0,0,160,0,0,0,0,45.7%,NA,NA,NA,0,NA,9,19,0.474,0.6,117,3.9%,1.37,0,NA,NA,NA,NA,NA,0.043,0,160,NA,NA,10.7,0.0,0.0,10.7,NA,8.2,1.0,42.1,13%,12.0
2025,11574,Dylan Laube,RB,26.0,LV,121,123,131,3.7,2.2,0.7,17,5,0,931,27,1,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,3,-6,0,1,0,4,24,18,6.0,4.5,7,0,0,27,0,5,9,1.29,2.9%,2,0.69,0.286,0,0.354,1,11,0.091,0.2,NA,0.8%,NA,0,NA,NA,NA,NA,NA,NA,0,27,NA,NA,5.4,0.0,1.8,3.6,-17.0,5.3,-0.7,11.2,0%,1.8
2025,12775,Max Brosmer,QB,24.7,MIN,61,61,61,8.22,8.22,8.22,15,0,2,831,154,2,66.2%,79,71,47,18,24,4,53.02,339,14,0,328,4.62,6.98,0,0,0,0,0,0,0,0,0.0,0.0,7,0,1,11,0,0,11,1.57,18.5%,NA,NA,NA,1,NA,19,78,0.244,NA,NA,NA,NA,18,25.4%,0.00,0.0%,0.0%,0.0,NA,0,339,#N/A,#N/A,NA,NA,NA,NA,NA,3.8,0.0,0.0,#N/A,#N/A
2025,5917,Mecole Hardman,WR,27.7,FA,1236,1235,1235,-2,-2,-2,10,1,0,106,4,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,3.8%,NA,NA,NA,0,NA,0,1,0.000,0.0,2,NA,0.00,0,NA,NA,NA,NA,NA,0.000,0,0,NA,NA,0.0,0.0,0.0,0.0,NA,17.1,-2.5,0.5,NA,NA
2025,10234,Derius Davis,WR,25.2,LAC,217,218,1234,1.5,0.5,-0.5,11,8,0,685,37,1,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,2,2,0,0,0,3,8,10,5.0,3.3,2,0,0,15,0,0,5,2.5,5.4%,NA,NA,NA,0,NA,0,5,0.000,0.0,46,NA,0.22,0,NA,NA,NA,NA,NA,0.000,0,15,NA,NA,1.9,0.0,0.6,1.3,NA,27.8,-0.7,11.0,0%,1.1
2025,4171,Josh Reynolds,WR,30.8,NYJ,149,150,156,23.1,17.6,12.1,15,5,3,327,273,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,11,87,0,4,0,21,14,101,9.2,4.8,0,0,0,101,0,0,0,0,83.5%,NA,NA,NA,0,NA,4,21,0.190,0.8,122,NA,0.83,0,NA,NA,NA,NA,NA,0.033,0,101,NA,NA,20.2,0.0,0.0,20.2,NA,-19.2,-0.8,27.3,0%,6.4
2025,4351,Tim Patrick,WR,32.0,JAX,108,105,100,51.7,44.2,36.7,16,16,3,1009,314,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,15,133,2,7,3,24,54,187,12.5,7.8,0,0,0,187,0,0,0,0,31.1%,NA,NA,NA,0,NA,10,24,0.417,0.6,156,4.3%,1.20,0,NA,NA,NA,NA,NA,0.045,0,187,NA,NA,11.7,0.0,0.0,11.7,NA,4.3,2.1,29.8,6%,13.1
2025,6850,Harrison Bryant,TE,27.6,HOU,111,112,114,2.7,1.7,0.7,17,12,4,754,157,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,7,1,1,0,6,0,7,3.5,1.2,0,0,0,7,0,0,0,0,20.8%,NA,NA,NA,0,NA,1,6,0.167,0.1,46,NA,0.15,0,NA,NA,NA,NA,NA,0.022,0,7,NA,NA,0.6,0.0,0.0,0.6,NA,-5.4,-0.9,10.9,0%,0.9
2025,11621,Brenden Rice,WR,23.7,FA,1225,1225,1223,0,0,0,8,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,33.1,0.0,0.0,NA,NA
2025,11729,Sione Vaki,RB,24.4,DET,135,135,135,0.4,0.4,0.4,11,1,0,656,1,0,0.0%,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,4,0,1,4,4,0.2%,1,1.10,1.000,0,1.110,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,4,NA,NA,4.0,0.0,4.0,0.0,#N/A,-24.4,-0.3,3.0,NA,NA
