WK,SZN,SLPR_ID,PLAYER NAME,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP%,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
13,,11625,,WR,23.0,NYJ,6.0,6,8,24.2,20.2,16.2,1,1,1,66,57,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,8,101,0,3,1,12,1,102,12.8,8.5,0,0,0,102,0,NA,0,0,86.0%,NA,NA,NA,0,NA,4,12,0.333,4.0,34,36.4%,3.00,0,NA,NA,NA,NA,NA,0.088,NA,102,vs ATL,15,·,7.6,16.6
13,,9486,,WR,24.3,GB,3.0,3,2,28,25,22,1,1,0,63,31,0,,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,6,82,0,3,2,7,12,94,15.7,13.4,1,0,0,100,0,NA,6,6,49.0%,NA,NA,NA,0,NA,5,8,0.625,5.0,21,23.3%,4.48,0,NA,NA,NA,NA,NA,0.143,NA,100,@ DET,8,·,4.5,23.5
13,,12492,,WR,22.8,DEN,47.0,45,43,7.2,5.7,4.2,1,1,0,70,49,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,24,1,2,0,7,18,42,14.0,6.0,0,0,0,42,0,NA,0,0,70.0%,NA,NA,NA,0,NA,2,7,0.286,2.0,35,15.6%,1.20,0,NA,NA,NA,NA,NA,0.057,NA,42,@ WAS,3,·,5.9,1.3
13,,4066,,TE,31.1,DEN,6.0,8,10,13.9,10.9,7.9,1,1,0,70,38,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,18,2,3,0,9,61,79,13.2,8.8,0,0,0,79,0,NA,0,0,54.0%,NA,NA,NA,0,NA,3,9,0.333,3.0,32,20.0%,2.47,0,NA,NA,NA,NA,NA,0.094,NA,79,@ WAS,8,·,8.6,5.3
13,,11603,,TE,23.4,SEA,21.0,21,22,7.7,5.7,3.7,1,1,1,67,57,0,,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,4,5,1,2,0,5,30,35,8.8,7.0,1,0,1,37,0,NA,2,2,85.0%,NA,NA,NA,1,NA,3,6,0.500,3.0,19,19.2%,1.84,0,NA,NA,NA,NA,NA,0.105,NA,37,vs MIN,12,·,8.2,-0.5
13,,7567,,RB,26.5,PIT,43.0,44,45,6.5,5.5,4.5,1,1,0,43,18,0,,0,0,0,0,0,0,0.00,20,0,0,0,0.00,0.00,2,-5,0,1,0,3,30,25,12.5,8.3,5,0,1,45,0,15,20,4,42.0%,1,2.90,0.200,1,0.490,2,8,0.250,2.0,NA,12.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,45,vs BUF,3,·,12.6,-6.1
13,,96,,QB,41.8,PIT,31.0,31,31,2.68,2.68,2.68,1,1,1,43,36,1,,20,21,10,4,11,0,65.00,117,1,0,117,5.57,11.70,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,NA,0,0,84.0%,NA,NA,NA,0,NA,4,22,NA,NA,NA,NA,NA,4,19.0%,3.09,4.8%,22.7%,4.80,NA,22,117,vs BUF,27,·,18.7,-16.0
13,,11626,,WR,24.7,CAR,104.0,105,106,1.1,0.6,0.1,1,1,1,64,43,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-2,0,0,0,2,3,1,1.0,0.5,0,0,0,1,0,NA,0,0,67.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,19,10.0%,0.05,0,NA,NA,NA,NA,NA,0.000,NA,1,vs LAR,19,·,7.2,-6.1
13,,4039,,WR,32.3,SEA,61.0,60,67,5.4,3.9,2.4,1,1,1,67,51,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,8,1,1,0,4,16,24,8.0,6.0,0,0,0,24,0,NA,0,0,76.0%,NA,NA,NA,0,NA,1,4,0.250,1.0,26,15.4%,0.92,0,NA,NA,NA,NA,NA,0.038,NA,24,vs MIN,28,·,8.6,-3.2
13,,11610,,WR,24.7,MIA,48.0,51,55,7,5,3,1,1,0,60,37,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,-1,0,2,0,5,31,30,7.5,6.0,0,0,0,30,0,NA,0,0,62.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,17,21.7%,1.76,0,NA,NA,NA,NA,NA,0.118,NA,30,vs NO,17,·,8.4,-1.4
13,,11583,,RB,22.2,CAR,999.0,999,999,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LAR,31,PUP,PUP,PUP
13,,8210,,TE,26.0,TEN,23.0,25,24,6.9,4.9,2.9,1,1,1,59,36,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,26,1,1,0,5,3,29,7.3,5.8,0,0,0,29,0,NA,0,0,61.0%,NA,NA,NA,0,NA,1,5,0.200,1.0,23,13.2%,1.26,0,NA,NA,NA,NA,NA,0.043,NA,29,vs JAX,2,·,5.5,1.4
13,,12524,,QB,23.6,CLE,24.0,24,24,10.56,10.56,10.56,1,1,1,63,61,0,,73,25,16,6,9,0,93.60,155,3,1,149,5.96,9.31,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,6,0,NA,6,6,97.0%,NA,NA,NA,0,NA,7,26,NA,NA,NA,NA,NA,7,28.0%,3.37,12.0%,37.9%,6.60,NA,29,155,vs SF,12,·,18.0,-7.4
13,,8125,,WR,26.5,PIT,999.0,999,999,0,0,0,1,1,0,43,21,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,2,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,49.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,14,8.3%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs BUF,18,·,7.3,-7.3
13,,1339,,TE,34.9,WAS,3.0,3,3,20.6,15.6,10.6,1,1,1,90,60,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,10,71,0,6,0,13,35,106,10.6,8.2,0,0,0,106,0,NA,0,0,67.0%,NA,NA,NA,0,NA,6,13,0.462,6.0,40,26.0%,2.65,0,NA,NA,NA,NA,NA,0.150,NA,106,vs DEN,20,·,9.6,11.0
13,,11575,,RB,25.9,BUF,44.0,42,41,6.2,6.2,6.2,1,1,0,74,13,0,,0,0,0,0,0,0,0.00,62,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,9,1,4,62,0,40,62,6.89,18.0%,2,4.40,0.222,4,0.662,4,9,0.444,4.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,62,@ PIT,25,·,1.1,5.1
13,,9501,,WR,24.8,NE,54.0,55,53,6.3,4.8,3.3,1,1,0,65,22,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,23,0,2,0,3,10,33,11.0,11.0,0,0,0,33,0,NA,0,0,34.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,13,9.7%,2.54,0,NA,NA,NA,NA,NA,0.154,NA,33,vs NYG,4,·,4.8,1.5
13,,7600,,TE,26.9,PIT,999.0,999,999,0,0,0,1,1,0,43,17,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,40.0%,NA,NA,NA,0,NA,0,0,NA,0.0,9,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs BUF,32,·,6.0,-6.0
13,,9482,,TE,24.2,LV,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,27,Q,5.2,-5.2
13,,6826,,TE,26.6,CHI,8.0,7,6,12.6,11.1,9.6,1,1,1,87,58,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,26,0,0,1,3,10,36,12.0,12.0,0,0,0,36,0,NA,0,0,67.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,17,8.3%,2.12,0,NA,NA,NA,NA,NA,0.000,NA,36,@ PHI,31,·,3.9,8.7
13,,12531,,RB,21.2,CAR,70.0,72,74,1.4,0.9,0.4,1,1,0,64,5,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,1,0,0,0,1,3,4,4.0,4.0,0,0,0,4,0,NA,0,0,8.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,vs LAR,31,·,0.6,0.8
13,,9229,,QB,23.4,IND,999.0,999,999,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs HOU,32,IR,IR,IR
13,,11650,,WR,24.5,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DEN,32,IR,IR,IR
13,,9487,,WR,23.5,JAX,78.0,75,62,3.6,3.1,2.6,1,1,1,63,24,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,24,0,1,0,3,2,26,26.0,8.7,0,0,0,26,0,NA,0,0,38.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,11,11.1%,2.36,0,NA,NA,NA,NA,NA,0.091,NA,26,@ TEN,5,·,9.2,-5.6
13,,12505,,WR,22.6,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DAL,1,·,0.1,-0.1
13,,4018,,RB,29.2,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ IND,21,PUP,PUP,PUP
13,,12641,,WR,23.4,WAS,999.0,999,999,0,0,0,1,1,0,90,35,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,39.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,17,2.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs DEN,32,Q,2.0,-2.0
13,,9511,,RB,23.7,BAL,30.0,27,30,11.1,10.1,9.1,1,1,0,60,8,0,,0,0,0,0,0,0,0.00,19,0,0,0,0.00,0.00,2,-2,0,1,0,3,14,12,6.0,4.0,2,0,0,31,1,1,19,9.5,13.0%,0,0.50,0.000,1,0.050,2,5,0.400,2.0,NA,9.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,31,vs CIN,1,·,4.6,6.5
13,,4950,,WR,28.9,HOU,999.0,999,999,0,0,0,1,1,0,76,37,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,49.0%,NA,NA,NA,0,NA,0,0,NA,0.0,17,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ IND,10,·,5.7,-5.7
13,,4137,,RB,30.4,ARI,999.0,999,999,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ TB,11,IR,IR,IR
13,,4988,,RB,29.8,HOU,38.0,33,28,9.4,9.4,9.4,1,1,0,76,26,0,,0,0,0,0,0,0,0.00,34,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,9,0,0,34,1,29,34,3.78,34.0%,3,3.20,0.333,1,0.653,1,9,0.111,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,34,@ IND,21,·,5.6,3.8
13,,9506,,RB,23.9,TB,999.0,999,999,0,0,0,1,1,0,61,9,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,0,0,NA,0,0,15.0%,NA,NA,NA,1,NA,1,2,0.500,1.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs ARI,7,·,7.1,-7.1
13,,4144,,TE,30.1,PIT,53.0,53,52,1.6,1.1,0.6,1,1,0,43,23,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-3,0,0,0,2,9,6,6.0,3.0,0,0,0,6,0,NA,0,0,53.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,13,8.3%,0.46,0,NA,NA,NA,NA,NA,0.000,NA,6,vs BUF,32,·,6.3,-4.7
13,,7607,,RB,26.4,ARI,28.0,37,40,11.4,8.9,6.4,1,1,0,61,32,0,,0,0,0,0,0,0,0.00,17,0,0,0,0.00,0.00,5,0,0,2,0,6,47,47,9.4,7.8,5,0,1,64,0,9,17,3.4,52.0%,4,1.70,0.800,1,0.970,3,11,0.273,3.0,NA,15.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,64,@ TB,11,·,3.2,8.2
13,,11647,,RB,24.1,LAC,4.0,3,3,20.7,20.2,19.7,1,1,1,67,51,0,,0,0,0,0,0,0,0.00,126,0,0,0,0.00,0.00,1,-1,0,1,0,1,12,11,11.0,11.0,25,0,4,137,1,133,126,5.04,76.0%,12,5.30,0.480,5,1.010,6,26,0.231,6.0,NA,4.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,137,vs LV,15,·,7.4,13.3
13,,5001,,TE,29.2,HOU,10.0,13,16,12.5,9,5.5,1,1,0,76,55,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,33,0,2,0,8,22,55,7.9,6.9,0,0,0,55,0,NA,0,0,72.0%,NA,NA,NA,0,NA,2,8,0.250,2.0,28,22.9%,1.96,0,NA,NA,NA,NA,NA,0.071,NA,55,@ IND,6,·,9.1,3.4
13,,11571,,RB,23.6,NYJ,999.0,999,999,0,0,0,1,1,0,66,8,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,12.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs ATL,6,·,6.7,-6.7
13,,12476,,RB,22.1,NO,36.0,40,38,9.9,8.4,6.9,1,1,1,72,59,0,,0,0,0,0,0,0,0.00,47,0,0,0,0.00,0.00,3,-3,0,0,0,3,25,22,7.3,7.3,14,1,3,69,0,48,47,3.36,82.0%,4,3.40,0.286,3,0.626,3,17,0.176,3.0,NA,7.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,69,@ MIA,9,·,12.2,-2.3
13,,11643,,RB,22.5,MIA,67.0,67,64,1.6,1.6,1.6,1,1,0,60,6,0,,0,0,0,0,0,0,0.00,16,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,1,2,16,0,9,16,5.33,10.0%,1,3.10,0.333,2,0.643,2,3,0.667,2.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,16,vs NO,17,·,1.1,0.5
13,,11596,,TE,23.3,WAS,999.0,999,999,0,0,0,1,1,0,90,15,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,17.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DEN,20,Q,0.6,-0.6
13,,12545,,QB,26.0,NO,12.0,12,12,18.36,18.36,18.36,1,1,1,72,71,1,,159,38,26,10,12,1,91.90,257,4,2,239,6.29,9.19,0,0,0,0,0,0,0,0,0.0,0.0,6,1,1,18,0,NA,18,3,99.0%,NA,NA,NA,1,NA,13,44,NA,NA,NA,NA,NA,12,31.6%,3.04,5.3%,31.1%,7.50,NA,45,257,@ MIA,10,·,16.7,1.7
13,,9225,,RB,24.1,PHI,999.0,999,999,0,0,0,1,1,0,54,1,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,2.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CHI,13,·,2.5,-2.5
13,,11577,,RB,23.1,PHI,63.0,66,67,2.1,1.6,1.1,1,1,0,54,4,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,10,0,0,0,1,1,11,11.0,11.0,0,0,0,11,0,0,0,0,7.0%,0,0.00,NA,0,NA,0,1,0.000,0.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,11,vs CHI,13,·,1.7,0.4
13,,4454,,WR,30.2,SF,999.0,999,999,0,0,0,1,1,0,67,23,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,34.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,10,3.3%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ CLE,24,·,1.3,-1.3
13,,12485,,WR,23.4,TB,97.0,97,97,1.5,1,0.5,1,1,1,61,35,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-2,0,0,0,2,7,5,5.0,2.5,0,0,0,5,0,NA,0,0,57.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,16,7.1%,0.31,0,NA,NA,NA,NA,NA,0.000,NA,5,vs ARI,20,·,8.4,-6.9
13,,7670,,WR,26.0,BUF,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PIT,2,·,4.7,-4.7
13,,7587,,WR,25.9,JAX,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ TEN,5,·,0.5,-0.5
13,,11581,,RB,24.7,GB,999.0,999,999,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DET,30,IR,IR,IR
13,,10219,,RB,25.0,WAS,35.0,29,27,10.1,10.1,10.1,1,1,1,90,37,0,,0,0,0,0,0,0,0.00,41,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,11,1,1,41,1,35,41,3.73,41.0%,2,3.20,0.182,2,0.502,2,12,0.167,2.0,NA,2.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,41,vs DEN,27,·,9.3,0.8
13,,12543,,RB,23.4,CIN,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BAL,14,OUT,OUT,OUT
13,,11569,,RB,22.8,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CAR,8,·,0.3,-0.3
13,,10232,,WR,25.6,ARI,51.0,50,49,6.6,5.1,3.6,1,1,1,61,57,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,27,0,3,0,7,9,36,12.0,5.1,0,0,0,36,0,NA,0,0,93.0%,NA,NA,NA,0,NA,3,7,0.429,3.0,38,17.5%,0.95,0,NA,NA,NA,NA,NA,0.079,NA,36,@ TB,12,·,15.4,-8.8
13,,5995,,RB,27.9,BAL,999.0,999,999,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CIN,1,Q,4.2,-4.2
13,,8180,,WR,26.6,MIN,999.0,999,999,0,0,0,1,1,0,52,36,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,69.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,25,3.3%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ SEA,9,·,5.2,-5.2
13,,8698,,TE,26.2,SF,999.0,999,999,0,0,0,1,1,0,67,8,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,12.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CLE,16,·,0.3,-0.3
13,,8123,,RB,25.8,LAC,999.0,999,999,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LV,15,IR,IR,IR
13,,4098,,RB,30.1,KC,39.0,38,33,9,8.5,8,1,1,1,66,42,0,,0,0,0,0,0,0,0.00,58,0,0,0,0.00,0.00,1,0,0,1,0,2,22,22,22.0,11.0,14,2,3,80,0,53,58,4.14,64.0%,1,3.80,0.071,3,0.451,4,16,0.250,4.0,NA,5.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,80,@ DAL,12,·,6.5,2.5
13,,11630,,WR,24.3,PIT,999.0,999,999,0,0,0,1,1,1,43,19,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,44.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,12,4.2%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs BUF,18,·,4.0,-4.0
13,,12540,,WR,23.8,TEN,108.0,108,107,-0.1,-0.6,-1.1,1,1,0,59,45,1,,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,1,-3,0,0,0,4,11,8,8.0,2.0,1,0,0,9,0,NA,1,1,76.0%,NA,NA,NA,0,NA,0,5,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9,vs JAX,13,·,9.1,-9.2
13,,8117,,WR,26.6,DAL,999.0,999,999,0,0,0,1,1,1,72,18,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,25.0%,NA,NA,NA,0,NA,0,0,NA,0.0,6,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs KC,26,·,0.7,-0.7
13,,12523,,WR,23.0,CAR,999.0,999,999,0,0,0,1,1,0,64,4,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,6.0%,NA,NA,NA,0,NA,0,0,NA,0.0,2,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs LAR,19,·,2.4,-2.4
13,,12670,,WR,24.0,LAC,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs LV,6,·,0.9,-0.9
13,,12502,,TE,23.1,TEN,20.0,24,33,8.3,5.3,2.3,1,1,1,59,31,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,21,0,0,0,7,2,23,3.8,3.3,0,0,0,23,0,NA,0,0,53.0%,NA,NA,NA,0,NA,0,7,0.000,0.0,21,18.4%,1.10,0,NA,NA,NA,NA,NA,0.000,NA,23,vs JAX,2,·,6.4,1.9
13,,11651,,RB,25.2,SF,72.0,71,69,1,1,1,1,0,0,67,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CLE,24,·,0.3,0.7
13,,3321,,WR,31.6,MIA,999.0,999,999,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NO,17,IR,IR,IR
13,,11557,,QB,25.6,DAL,999.0,999,999,0,0,0,1,0,0,72,0,0,,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs KC,22,·,·,·
