WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CMP%OE,EPA/DB,VS,vsRK,INJ,PROJ,FPOE
17,12493,Oronde Gadsden,TE,22.3,LAC,11.0,11,10,12.2,10.7,9.2,1,1,0,63,46,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,22,2,1,1,6,10,32,10.7,5.3,0,0,0,32,0,NA,0,0,73.0%,NA,NA,NA,0,NA,2,6,0.333,2.0,30,18.8%,1.07,0,NA,NA,NA,NA,NA,0.033,NA,32,NA,NA,vs HOU,22,·,9.24,3.0
17,12503,Isaiah Bond,WR,21.5,CLE,90.0,88,84,2.6,2.1,1.6,1,1,0,52,12,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,15,0,1,0,1,1,16,16.0,16.0,0,0,0,16,0,NA,0,0,23.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,9,4.3%,1.78,0,NA,NA,NA,NA,NA,0.111,NA,16,NA,NA,vs PIT,6,·,4.74,-2.1
17,12471,DJ Giddens,RB,22.1,IND,999.0,999,999,0,0,0,1,1,0,57,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,2.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs JAX,31,·,0.22,-0.2
17,12547,Kyle Williams,WR,22.9,NE,66.0,71,73,5,3.5,2,1,1,0,66,56,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,17,1,2,0,5,3,20,6.7,4.0,0,0,0,20,0,NA,0,0,85.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,24,20.0%,0.83,0,NA,NA,NA,NA,NA,0.083,NA,20,NA,NA,@ NYJ,18,·,2.43,2.6
17,11600,Ja'Tavion Sanders,TE,22.5,CAR,999.0,999,999,0,0,0,1,1,1,53,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,2.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs SEA,11,·,6.06,-6.1
17,5848,Marquise Brown,WR,28.3,KC,101.0,100,101,1.7,1.2,0.7,1,1,0,43,26,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,7,1,0,0,3,0,7,7.0,2.3,0,0,0,7,0,NA,0,0,60.0%,NA,NA,NA,0,NA,0,3,0.000,0.0,19,13.6%,0.37,0,NA,NA,NA,NA,NA,0.000,NA,7,NA,NA,vs DEN,25,·,5.77,-4.1
17,1373,Geno Smith,QB,35.0,LV,22.0,22,22,9.14,9.14,9.14,1,1,1,59,53,0,71.4,76,28,20,7,8,2,69.9,177,3,1,176,6.29,8.80,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,NA,1,1,90.0%,NA,NA,NA,0,NA,8,29,NA,NA,NA,NA,NA,8,28.6%,2.48,10.7%,45.2%,5.90,NA,31,177,+4.4%,-0.16,vs NYG,5,·,19.53,-10.4
17,8154,Brian Robinson,RB,26.5,SF,48.0,47,48,3.8,3.3,2.8,1,1,0,72,11,0,0.0,0,0,0,0,0,0,0.0,22,0,0,0,0.00,0.00,1,-6,0,1,0,1,12,6,6.0,6.0,4,0,1,28,0,12,22,5.5,15.0%,2,3.10,0.500,1,0.810,2,5,0.400,2.0,NA,3.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,vs CHI,23,·,2.8,1.0
17,8188,Tyquan Thornton,WR,25.1,KC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs DEN,25,IR,IR,IR
17,8111,Cade Otton,TE,26.4,TB,24.0,24,23,7.3,5.3,3.3,1,1,1,67,65,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,4,17,0,1,0,4,16,33,8.3,8.3,0,0,0,33,0,NA,0,0,97.0%,NA,NA,NA,0,NA,1,4,0.250,1.0,43,9.1%,0.77,0,NA,NA,NA,NA,NA,0.023,NA,33,NA,NA,@ MIA,2,·,7.97,-0.7
17,12455,Brashard Smith,RB,22.5,KC,22.0,25,28,9.5,8,6.5,1,1,0,43,6,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,-6,0,0,1,4,11,5,1.7,1.3,0,0,0,5,0,0,0,0,14.0%,1,0.00,NA,0,NA,1,4,0.250,1.0,NA,18.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,vs DEN,32,·,2.35,7.2
17,9502,Tank Dell,WR,25.9,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ LAC,30,PUP,PUP,PUP
17,7527,Mac Jones,QB,27.1,SF,999.0,999,999,0,0,0,1,0,0,72,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs CHI,10,·,·,·
17,8142,Alec Pierce,WR,25.4,IND,999.0,999,999,0,0,0,1,1,1,57,52,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,5,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,91.0%,NA,NA,NA,0,NA,0,5,0.000,0.0,30,16.1%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,vs JAX,13,·,10.99,-11.0
17,11625,Adonai Mitchell,WR,23.0,NYJ,62.0,68,71,5.2,3.7,2.2,1,1,1,61,50,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,21,0,0,0,9,1,22,7.3,2.4,0,0,0,22,0,NA,0,0,81.0%,NA,NA,NA,0,NA,0,9,0.000,0.0,29,26.5%,0.76,0,NA,NA,NA,NA,NA,0.000,NA,22,NA,NA,vs NE,17,·,9.83,-4.6
17,9486,Dontayvion Wicks,WR,24.3,GB,103.0,102,103,1.7,1.2,0.7,1,1,0,47,3,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,6,0,0,0,1,1,7,7.0,7.0,0,0,0,7,0,NA,0,0,6.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,2,4.0%,3.50,0,NA,NA,NA,NA,NA,0.000,NA,7,NA,NA,vs BAL,9,·,3.48,-1.8
17,12492,Pat Bryant,WR,22.8,DEN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ KC,20,OUT,OUT,OUT
17,4066,Evan Engram,TE,31.1,DEN,27.0,29,33,6.1,4.1,2.1,1,1,0,72,22,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,4,7,0,0,0,4,14,21,5.3,5.3,0,0,0,21,0,NA,0,0,31.0%,NA,NA,NA,0,NA,0,4,0.000,0.0,16,10.5%,1.31,0,NA,NA,NA,NA,NA,0.000,NA,21,NA,NA,@ KC,27,·,7.07,-1.0
17,11603,AJ Barner,TE,23.4,SEA,10.0,9,8,13.3,11.8,10.3,1,1,1,66,52,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,10,0,2,1,3,33,43,14.3,14.3,0,0,0,43,0,NA,0,0,79.0%,NA,NA,NA,0,NA,3,3,1.000,3.0,22,11.1%,1.95,0,NA,NA,NA,NA,NA,0.091,NA,43,NA,NA,@ CAR,15,·,9.97,3.3
17,7567,Kenneth Gainwell,RB,26.5,PIT,34.0,38,42,6.8,5.3,3.8,1,1,0,66,45,0,0.0,0,0,0,0,0,0,0.0,26,0,0,0,0.00,0.00,3,-7,1,2,0,4,19,12,4.0,3.0,7,0,1,38,0,33,26,3.71,68.0%,0,4.70,0.000,1,0.470,3,11,0.273,3.0,NA,10.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,@ CLE,15,·,11.85,-5.1
17,96,Aaron Rodgers,QB,41.8,PIT,28.0,28,28,7.32,7.32,7.32,1,1,1,66,66,1,53.9,80,39,21,9,18,0,64.9,174,2,0,168,4.31,8.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,6,0,NA,6,6,100.0%,NA,NA,NA,0,NA,9,40,NA,NA,NA,NA,NA,9,23.1%,2.39,7.7%,28.6%,7.00,NA,42,174,-9.1%,-0.39,@ CLE,29,·,18.22,-10.9
17,11626,Xavier Legette,WR,24.7,CAR,115.0,116,116,1.3,0.8,0.3,1,1,0,53,29,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,3,0,1,0,1,0,3,3.0,3.0,0,0,0,3,0,NA,0,0,55.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,20,4.2%,0.15,0,NA,NA,NA,NA,NA,0.050,NA,3,NA,NA,vs SEA,14,·,5.77,-4.5
17,4039,Cooper Kupp,WR,32.3,SEA,105.0,105,106,1.6,1.1,0.6,1,1,1,66,58,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,6,2,1,0,3,0,6,6.0,2.0,0,0,0,6,0,NA,0,0,88.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,26,11.1%,0.23,0,NA,NA,NA,NA,NA,0.038,NA,6,NA,NA,@ CAR,21,·,9.05,-7.5
17,11610,Malik Washington,WR,24.7,MIA,107.0,107,108,1.5,1,0.5,1,1,1,55,35,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0.00,0.00,1,4,0,0,0,3,0,4,4.0,1.3,1,0,0,5,0,NA,1,1,64.0%,NA,NA,NA,0,NA,0,4,0.000,0.0,18,13.6%,0.22,0,NA,NA,NA,NA,NA,0.000,NA,5,NA,NA,vs TB,16,·,7.33,-5.8
17,11583,Jonathon Brooks,RB,22.2,CAR,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs SEA,18,PUP,PUP,PUP
17,8210,Chigoziem Okonkwo,TE,26.0,TEN,6.0,6,4,14.5,13,11.5,1,1,0,74,38,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,9,0,0,1,7,46,55,18.3,7.9,0,0,0,55,0,NA,0,0,51.0%,NA,NA,NA,0,NA,1,7,0.143,1.0,30,17.5%,1.83,0,NA,NA,NA,NA,NA,0.000,NA,55,NA,NA,vs NO,21,·,5.58,8.9
17,12524,Shedeur Sanders,QB,23.6,CLE,20.0,20,20,11.44,11.44,11.44,1,1,1,52,52,0,73.9,137,23,17,8,6,2,75.6,206,2,1,186,8.09,10.94,0,0,0,0,0,0,0,0,0.0,0.0,4,0,0,20,0,NA,20,5,100.0%,NA,NA,NA,0,NA,9,27,NA,NA,NA,NA,NA,9,39.1%,2.94,8.7%,64.3%,7.80,NA,28,206,+13.5%,-0.24,vs PIT,6,·,18.32,-6.9
17,8125,Calvin Austin III,WR,26.5,PIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ CLE,27,Q,5.49,-5.5
17,1339,Zach Ertz,TE,34.9,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs DAL,18,IR,IR,IR
17,11575,Ray Davis,RB,25.9,BUF,58.0,58,59,2.6,2.1,1.6,1,1,0,76,10,0,0.0,0,0,0,0,0,0,0.0,4,0,0,0,0.00,0.00,1,0,0,1,0,1,12,12,12.0,12.0,1,0,1,16,0,2,4,4,13.0%,0,2.10,0.000,1,0.210,2,2,1.000,2.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,vs PHI,10,·,1.81,0.8
17,9501,Demario Douglas,WR,24.8,NE,97.0,96,94,2,1.5,1,1,1,0,66,9,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,-3,0,0,0,2,13,10,10.0,5.0,0,0,0,10,0,NA,0,0,14.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,4,8.0%,2.50,0,NA,NA,NA,NA,NA,0.000,NA,10,NA,NA,@ NYJ,18,Q,3.22,-1.2
17,7600,Pat Freiermuth,TE,26.9,PIT,16.0,17,17,9.3,7.8,6.3,1,1,1,66,46,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,42,0,3,0,5,21,63,21.0,12.6,0,0,0,63,0,NA,0,0,70.0%,NA,NA,NA,0,NA,3,5,0.600,3.0,29,12.8%,2.17,0,NA,NA,NA,NA,NA,0.103,NA,63,NA,NA,@ CLE,20,·,5.83,3.5
17,9482,Michael Mayer,TE,24.2,LV,4.0,5,12,17.9,13.4,8.9,1,1,1,59,55,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,9,28,0,4,0,10,61,89,9.9,8.9,0,0,0,89,0,NA,0,0,93.0%,NA,NA,NA,0,NA,4,10,0.400,4.0,31,33.3%,2.87,0,NA,NA,NA,NA,NA,0.129,NA,89,NA,NA,vs NYG,28,·,8.14,9.8
17,6826,Cole Kmet,TE,26.6,CHI,36.0,36,40,3.6,2.6,1.6,1,1,1,66,40,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,5,0,1,0,3,11,16,8.0,5.3,0,0,0,16,0,NA,0,0,61.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,23,7.1%,0.70,0,NA,NA,NA,NA,NA,0.043,NA,16,NA,NA,@ SF,5,·,4.22,-0.6
17,12531,Trevor Etienne,RB,21.2,CAR,999.0,999,999,0,0,0,1,1,0,53,3,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,6.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs SEA,18,·,0.59,-0.6
17,9229,Anthony Richardson,QB,23.4,IND,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs JAX,12,IR,IR,IR
17,11650,Luke McCaffrey,WR,24.5,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs DAL,1,IR,IR,IR
17,9487,Parker Washington,WR,23.5,JAX,9.0,11,16,19,15,11,1,1,1,69,56,0,0.0,0,0,0,0,0,0,0.0,-5,0,0,0,0.00,0.00,8,78,1,4,0,10,37,115,14.4,11.5,1,0,0,110,0,NA,-5,-5,81.0%,NA,NA,NA,0,NA,4,11,0.364,4.0,41,27.0%,2.80,0,NA,NA,NA,NA,NA,0.098,NA,110,NA,NA,@ IND,4,·,9.57,9.4
17,12505,Jalen Royals,WR,22.6,KC,999.0,999,999,0,0,0,1,1,1,43,5,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,12.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs DEN,25,·,0.45,-0.5
17,4018,Joe Mixon,RB,29.2,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ LAC,25,PUP,PUP,PUP
17,12641,Jaylin Lane,WR,23.4,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs DAL,1,IR,IR,IR
17,9511,Keaton Mitchell,RB,23.7,BAL,40.0,41,41,5.8,4.8,3.8,1,1,0,76,14,0,0.0,0,0,0,0,0,0,0.0,31,0,0,0,0.00,0.00,2,-7,0,0,0,2,14,7,3.5,3.5,9,0,3,38,0,40,31,3.44,18.0%,1,4.40,0.111,3,0.551,3,11,0.273,3.0,NA,10.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,@ GB,27,·,4.46,1.3
17,4950,Christian Kirk,WR,28.9,HOU,96.0,104,119,2.1,1.1,0.1,1,1,1,65,29,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,-1,0,1,0,5,2,1,0.5,0.2,0,0,0,1,0,NA,0,0,45.0%,NA,NA,NA,0,NA,1,5,0.200,1.0,16,17.9%,0.06,0,NA,NA,NA,NA,NA,0.063,NA,1,NA,NA,@ LAC,30,·,4.77,-2.7
17,4137,James Conner,RB,30.4,ARI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ CIN,1,IR,IR,IR
17,4988,Nick Chubb,RB,29.8,HOU,79.0,79,77,0.1,0.1,0.1,1,1,0,65,5,0,0.0,0,0,0,0,0,0,0.0,1,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,NA,1,1,8.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,@ LAC,25,·,2.96,-2.9
17,9506,Sean Tucker,RB,23.9,TB,69.0,68,65,0.8,0.8,0.8,1,1,0,67,4,0,0.0,0,0,0,0,0,0,0.0,8,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,2,0,1,8,0,NA,8,4,6.0%,NA,NA,NA,1,NA,1,3,0.333,1.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,@ MIA,11,·,4.07,-3.3
17,4144,Jonnu Smith,TE,30.1,PIT,22.0,25,30,7.7,5.2,2.7,1,1,0,66,27,0,0.0,0,0,0,0,0,0,0.0,9,0,0,0,0.00,0.00,5,8,0,1,0,5,10,18,3.6,3.6,2,0,0,27,0,NA,9,4.5,41.0%,NA,NA,NA,0,NA,1,7,0.143,1.0,11,12.8%,1.64,0,NA,NA,NA,NA,NA,0.091,NA,27,NA,NA,@ CLE,20,·,4.5,3.2
17,7607,Michael Carter,RB,26.4,ARI,38.0,39,37,6.3,5.3,4.3,1,1,1,57,25,0,0.0,0,0,0,0,0,0,0.0,29,0,0,0,0.00,0.00,2,5,0,0,0,4,9,14,7.0,3.5,7,0,2,43,0,16,29,4.14,44.0%,1,2.30,0.143,2,0.373,2,11,0.182,2.0,NA,10.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,@ CIN,1,·,9.62,-3.3
17,11647,Kimani Vidal,RB,24.1,LAC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs HOU,21,Q,5.48,-5.5
17,5001,Dalton Schultz,TE,29.2,HOU,31.0,33,34,4.9,3.4,1.9,1,1,1,65,51,1,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,-1,0,0,0,4,20,19,6.3,4.8,0,0,0,19,0,NA,0,0,78.0%,NA,NA,NA,0,NA,0,4,0.000,0.0,24,14.3%,0.79,0,NA,NA,NA,NA,NA,0.000,NA,19,NA,NA,@ LAC,26,·,8.55,-3.7
17,11571,Isaiah Davis,RB,23.6,NYJ,54.0,54,55,3,2.5,2,1,1,0,61,8,0,0.0,0,0,0,0,0,0,0.0,11,0,0,0,0.00,0.00,1,-5,0,0,0,1,14,9,9.0,9.0,3,0,0,20,0,9,11,3.67,13.0%,0,2.90,0.000,0,0.290,0,4,0.000,0.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,vs NE,30,·,5.56,-2.6
17,12476,Devin Neal,RB,22.1,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ TEN,14,IR,IR,IR
17,11643,Jaylen Wright,RB,22.5,MIA,42.0,36,33,5.6,5.6,5.6,1,1,0,55,8,0,0.0,0,0,0,0,0,0,0.0,56,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,5,0,1,56,0,28,56,11.2,15.0%,2,5.60,0.400,1,0.960,1,5,0.200,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,vs TB,12,·,3.87,1.7
17,11596,Ben Sinnott,TE,23.3,WAS,28.0,27,27,5.9,4.4,2.9,1,1,0,44,27,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,3,17,0,2,0,4,12,29,9.7,7.3,0,0,0,29,0,NA,0,0,61.0%,NA,NA,NA,0,NA,2,4,0.500,2.0,17,17.4%,1.71,0,NA,NA,NA,NA,NA,0.118,NA,29,NA,NA,vs DAL,18,·,4.44,1.5
17,12545,Tyler Shough,QB,26.0,NO,9.0,9,9,21.92,21.92,21.92,1,1,1,54,53,1,81.5,165,27,22,9,5,0,142.7,339,2,2,333,12.33,15.14,0,0,0,0,0,0,0,0,0.0,0.0,4,0,0,6,0,NA,6,1.5,98.0%,NA,NA,NA,0,NA,11,31,NA,NA,NA,NA,NA,11,40.7%,2.66,14.8%,46.9%,9.60,NA,32,339,+14.7%,+0.20,@ TEN,8,·,20.99,0.9
17,9225,Tank Bigsby,RB,24.1,PHI,63.0,63,63,1.9,1.4,0.9,1,1,0,54,5,0,0.0,0,0,0,0,0,0,0.0,7,0,0,0,0.00,0.00,1,-1,0,0,0,1,3,2,2.0,2.0,2,0,0,9,0,8,7,3.5,9.0%,2,3.80,1.000,0,1.380,0,3,0.000,0.0,NA,3.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,@ BUF,5,·,2.78,-0.9
17,11577,Will Shipley,RB,23.1,PHI,76.0,76,74,0.2,0.2,0.2,1,1,0,54,5,0,0.0,0,0,0,0,0,0,0.0,2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,2,0,NA,2,1,9.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,@ BUF,5,·,1.64,-1.4
17,4454,Kendrick Bourne,WR,30.2,SF,82.0,77,67,3.5,3,2.5,1,1,0,72,19,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,20,0,1,0,1,5,25,25.0,25.0,0,0,0,25,0,NA,0,0,26.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,8,3.0%,3.13,0,NA,NA,NA,NA,NA,0.125,NA,25,NA,NA,vs CHI,3,·,1.34,2.2
17,12485,Tez Johnson,WR,23.4,TB,79.0,79,76,3.9,2.9,1.9,1,1,0,67,11,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,2,14,0,1,0,2,5,19,9.5,9.5,0,0,0,19,0,NA,0,0,16.0%,NA,NA,NA,0,NA,1,2,0.500,1.0,5,4.5%,3.80,0,NA,NA,NA,NA,NA,0.200,NA,19,NA,NA,@ MIA,23,·,0.92,3.0
17,7670,Joshua Palmer,WR,26.0,BUF,94.0,94,91,2.2,1.7,1.2,1,1,0,76,38,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,1,11,0,1,0,2,1,12,12.0,6.0,0,0,0,12,0,NA,0,0,50.0%,NA,NA,NA,0,NA,1,2,0.500,1.0,23,5.7%,0.52,0,NA,NA,NA,NA,NA,0.043,NA,12,NA,NA,vs PHI,28,·,3.86,-1.7
17,7587,Dyami Brown,WR,25.9,JAX,999.0,999,999,0,0,0,1,0,0,69,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ IND,4,·,0.54,-0.5
