WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CPOE,EPA/DB,VS,vsRK,INJ,PROJ,FPOE
14,12543,Tahj Brooks,RB,23.4,CIN,999.0,999,999,0,0,0,1,0,0,60,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ BUF,4,·,0.8,-0.8
14,11569,Jarquez Hunter,RB,22.8,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ ARI,8,·,0.3,-0.3
14,10232,Michael Wilson,WR,25.6,ARI,1.0,2,2,37.2,31.7,26.2,1,1,1,62,49,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,11,109,0,7,2,16,33,142,12.9,8.9,0,0,0,142,0,NA,0,0,79.0%,NA,NA,NA,0,NA,9,16,0.563,9.0,41,36.4%,3.46,0,NA,NA,NA,NA,NA,0.171,NA,142,NA,NA,vs LAR,16,·,14.8,22.4
14,5995,Justice Hill,RB,27.9,BAL,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PIT,23,IR,IR,IR
14,8180,Jalen Nailor,WR,26.6,MIN,52.0,51,54,6,4.5,3,1,1,1,64,37,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,15,0,2,0,3,15,30,10.0,10.0,0,0,0,30,0,NA,0,0,58.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,19,13.0%,1.58,0,NA,NA,NA,NA,NA,0.105,NA,30,NA,NA,vs WAS,5,·,5.7,0.3
14,8698,Jake Tonges,TE,26.2,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,BYE,BYE,BYE,BYE,BYE
14,8123,Hassan Haskins,RB,25.8,LAC,999.0,999,999,0,0,0,1,0,0,74,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PHI,7,IR,IR,IR
14,4098,Kareem Hunt,RB,30.1,KC,29.0,26,25,9,9,9,1,1,0,64,38,0,0.0,0,0,0,0,0,0,0.00,30,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,12,1,2,30,1,26,30,2.5,59.0%,3,2.20,0.250,3,0.470,3,13,0.231,3.0,NA,3.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,vs HOU,22,·,10.6,-1.6
14,11630,Roman Wilson,WR,24.3,PIT,999.0,999,999,0,0,0,0,0,0,52,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ BAL,10,OUT,OUT,OUT
14,12540,Chimere Dike,WR,23.8,TEN,20.0,21,24,13.4,10.9,8.4,1,1,0,66,44,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,18,0,1,1,8,6,24,4.8,3.0,0,0,0,24,0,NA,0,0,67.0%,NA,NA,NA,0,NA,2,8,0.250,2.0,25,28.6%,0.96,0,NA,NA,NA,NA,NA,0.040,NA,24,NA,NA,@ CLE,28,·,8.5,4.9
14,8117,Jalen Tolbert,WR,26.6,DAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ DET,2,OUT,OUT,OUT
14,12523,Jimmy Horn,WR,23.0,CAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,BYE,BYE,BYE,BYE,BYE
14,12670,KeAndre Lambert-Smith,WR,24.0,LAC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PHI,17,·,0.8,-0.8
14,12502,Gunnar Helm,TE,23.1,TEN,48.0,48,48,1.8,1.3,0.8,1,1,1,66,44,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-3,0,0,0,2,11,8,8.0,4.0,0,0,0,8,0,NA,0,0,67.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,12,7.1%,0.67,0,NA,NA,NA,NA,NA,0.000,NA,8,NA,NA,@ CLE,16,·,6.3,-4.5
14,11651,Isaac Guerendo,RB,25.2,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,BYE,BYE,BYE,BYE,BYE
14,3321,Tyreek Hill,WR,31.6,MIA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ NYJ,23,IR,IR,IR
14,11557,Joe Milton,QB,25.6,DAL,999.0,999,999,0,0,0,1,0,0,82,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ DET,4,·,·,·
14,7828,Noah Gray,TE,26.4,KC,40.0,39,38,2.4,1.9,1.4,1,1,0,64,29,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,9,2,0,0,3,5,14,14.0,4.7,0,0,0,14,0,NA,0,0,45.0%,NA,NA,NA,0,NA,0,3,0.000,0.0,14,9.1%,1.00,0,NA,NA,NA,NA,NA,0.000,NA,14,NA,NA,vs HOU,28,·,2.4,0.0
14,6149,Darius Slayton,WR,28.7,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,BYE,BYE,BYE,BYE,BYE
14,10218,Xavier Hutchinson,WR,25.3,HOU,999.0,999,999,0,0,0,1,1,0,70,28,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,2,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,40.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,17,6.5%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,@ KC,20,·,3.1,-3.1
14,9481,Luke Musgrave,TE,25.1,GB,25.0,25,24,4.2,3.2,2.2,1,1,1,53,21,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,22,0,2,0,4,0,22,11.0,5.5,0,0,0,22,0,NA,0,0,40.0%,NA,NA,NA,0,NA,2,4,0.500,2.0,9,16.0%,2.44,0,NA,NA,NA,NA,NA,0.222,NA,22,NA,NA,vs CHI,13,·,5.0,-0.8
14,5857,Noah Fant,TE,27.8,CIN,39.0,37,36,2.5,2,1.5,1,1,1,60,25,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,3,0,1,0,2,12,15,15.0,7.5,0,0,0,15,0,NA,0,0,42.0%,NA,NA,NA,0,NA,1,2,0.500,1.0,12,5.6%,1.25,0,NA,NA,NA,NA,NA,0.083,NA,15,NA,NA,@ BUF,32,·,4.0,-1.5
14,5906,Dawson Knox,TE,28.9,BUF,3.0,4,4,17.3,14.3,11.3,1,1,1,64,35,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,31,0,4,0,7,62,93,15.5,13.3,0,0,0,93,0,NA,0,0,55.0%,NA,NA,NA,0,NA,4,7,0.571,4.0,15,25.0%,6.20,0,NA,NA,NA,NA,NA,0.267,NA,93,NA,NA,vs CIN,1,·,6.3,11.0
14,12482,Savion Williams,WR,23.8,GB,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs CHI,4,OUT,OUT,OUT
14,7528,Najee Harris,RB,27.6,LAC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PHI,7,IR,IR,IR
14,12544,LeQuint Allen,RB,21.2,JAX,57.0,59,62,2.8,1.8,0.8,1,1,0,64,16,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,-7,0,0,0,2,15,8,4.0,4.0,0,0,0,8,0,0,0,0,25.0%,0,0.00,NA,0,NA,0,2,0.000,0.0,NA,6.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,vs IND,21,·,2.1,0.7
14,8143,Jerome Ford,RB,26.0,CLE,55.0,57,60,3,2,1,1,1,0,69,13,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,-14,0,1,0,3,24,10,5.0,3.3,0,0,0,10,0,0,0,0,19.0%,0,0.00,NA,0,NA,1,3,0.333,1.0,NA,7.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,vs TEN,9,·,6.1,-3.1
14,12467,Jordan James,RB,21.5,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,BYE,BYE,BYE,BYE,BYE
14,11623,Jordan Whittington,WR,25.0,LAR,92.0,92,92,1.5,1,0.5,1,1,0,70,12,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,1,0,0,0,1,4,5,5.0,5.0,0,0,0,5,0,NA,0,0,17.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,3,3.2%,1.67,0,NA,NA,NA,NA,NA,0.000,NA,5,NA,NA,@ ARI,19,·,2.5,-1.0
14,3161,Carson Wentz,QB,32.7,MIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs WAS,6,IR,IR,IR
14,19,Joe Flacco,QB,40.7,CIN,999.0,999,999,0,0,0,1,0,0,60,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ BUF,31,·,·,·
14,7562,Tutu Atwell,WR,26.0,LAR,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ ARI,19,IR,IR,IR
14,10235,Roschon Johnson,RB,24.6,CHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ GB,24,IR,IR,IR
14,10226,Andrei Iosivas,WR,26.0,CIN,68.0,70,73,3.7,2.7,1.7,1,1,1,60,39,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,10,1,1,0,3,7,17,8.5,5.7,0,0,0,17,0,NA,0,0,65.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,23,8.3%,0.74,0,NA,NA,NA,NA,NA,0.043,NA,17,NA,NA,@ BUF,22,·,5.5,-1.8
14,12511,Will Howard,QB,24.0,PIT,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ BAL,13,OUT,OUT,OUT
14,8917,KaVontae Turpin,WR,29.2,DAL,58.0,56,53,5,4,3,1,1,0,82,43,0,0.0,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,2,12,0,2,0,2,14,26,13.0,13.0,1,0,0,30,0,NA,4,4,52.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,29,4.3%,0.90,0,NA,NA,NA,NA,NA,0.069,NA,30,NA,NA,@ DET,2,·,4.3,0.7
14,11783,Ryan Flournoy,WR,25.9,DAL,5.0,6,6,26.5,22,17.5,1,1,0,82,53,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,9,85,1,5,1,13,30,115,12.8,8.9,0,0,0,115,0,NA,0,0,65.0%,NA,NA,NA,0,NA,6,13,0.462,6.0,37,27.7%,3.11,0,NA,NA,NA,NA,NA,0.135,NA,115,NA,NA,@ DET,2,·,3.5,23.0
14,11435,Emanuel Wilson,RB,26.4,GB,66.0,63,59,1,1,1,1,1,0,53,8,0,0.0,0,0,0,0,0,0,0.00,10,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,10,0,4,10,3.33,15.0%,0,1.20,0.000,0,0.120,0,3,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,vs CHI,17,·,3.9,-2.9
14,8119,Jahan Dotson,WR,25.5,PHI,98.0,98,98,1.3,0.8,0.3,1,1,1,71,35,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,3,0,0,0,3,0,3,3.0,1.0,0,0,0,3,0,NA,0,0,49.0%,NA,NA,NA,0,NA,0,3,0.000,0.0,26,0.0%,0.12,0,NA,NA,NA,NA,NA,0.000,NA,3,NA,NA,@ LAC,32,·,3.8,-2.5
14,7694,Tommy Tremble,TE,25.3,CAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,BYE,BYE,BYE,BYE,BYE
14,9497,Jalin Hyatt,WR,24.0,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,BYE,BYE,BYE,BYE,BYE
14,12500,Quinn Ewers,QB,22.4,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ NYJ,14,OUT,OUT,OUT
14,11629,Devontez Walker,WR,24.3,BAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PIT,6,OUT,OUT,OUT
14,9479,Darnell Washington,TE,24.1,PIT,42.0,42,40,2.2,1.7,1.2,1,1,1,52,15,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,0,0,1,8,12,12.0,12.0,0,0,0,12,0,NA,0,0,29.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,10,2.9%,1.20,0,NA,NA,NA,NA,NA,0.000,NA,12,NA,NA,@ BAL,25,·,6.6,-4.4
14,11199,Emari Demercado,RB,26.7,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs LAR,30,OUT,OUT,OUT
14,4040,JuJu Smith-Schuster,WR,28.8,KC,93.0,93,93,1.5,1,0.5,1,1,1,64,24,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,5,0,1,0,2,0,5,5.0,2.5,0,0,0,5,0,NA,0,0,38.0%,NA,NA,NA,0,NA,1,2,0.500,1.0,12,6.1%,0.42,0,NA,NA,NA,NA,NA,0.083,NA,5,NA,NA,vs HOU,29,·,3.9,-2.4
14,1426,DeAndre Hopkins,WR,33.3,BAL,999.0,999,999,0,0,0,1,1,0,80,13,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,16.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,7,2.9%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,NA,NA,vs PIT,6,·,4.4,-4.4
14,6111,Jake Browning,QB,29.5,CIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ BUF,31,OUT,OUT,OUT
14,12542,Efton Chism,WR,23.9,NE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,BYE,BYE,BYE,BYE,BYE
14,6271,Olamide Zaccheaus,WR,28.2,CHI,37.0,36,32,8.7,7.7,6.7,1,1,1,70,55,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,7,0,0,1,3,0,7,3.5,2.3,0,0,0,7,0,NA,0,0,79.0%,NA,NA,NA,0,NA,1,3,0.333,1.0,33,8.6%,0.21,0,NA,NA,NA,NA,NA,0.000,NA,7,NA,NA,@ GB,21,·,7.3,1.4
14,4219,Jeremy McNichols,RB,29.8,WAS,63.0,66,70,1.2,0.7,0.2,1,1,0,52,18,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-6,0,0,0,1,8,2,2.0,2.0,0,0,0,2,0,0,0,0,35.0%,0,0.00,NA,0,NA,0,1,0.000,0.0,NA,4.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,@ MIN,19,·,5.1,-3.9
14,2307,Marcus Mariota,QB,31.9,WAS,35.0,35,35,-1.1,-1.1,-1.1,1,1,0,52,13,1,50.0,29,4,2,2,2,1,35.40,37,1,0,30,7.50,15.00,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,7,0,NA,7,3.5,25.0%,NA,NA,NA,0,NA,2,6,NA,NA,NA,NA,NA,2,50.0%,2.98,0.0%,42.9%,14.70,NA,7,37,-17.7%,-1.55,@ MIN,26,·,·,·
14,12496,Tai Felton,WR,22.5,MIN,85.0,85,84,2,1.5,1,1,1,0,64,11,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-2,0,1,0,1,12,10,10.0,10.0,0,0,0,10,0,NA,0,0,17.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,5,4.3%,2.00,0,NA,NA,NA,NA,NA,0.200,NA,10,NA,NA,vs WAS,5,·,1.2,0.8
14,7596,Elijah Moore,WR,25.5,BUF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs CIN,27,·,·,·
14,11619,Ja'Lynn Polk,WR,23.5,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ TB,11,IR,IR,IR
14,9492,Trey Palmer,WR,24.5,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ TB,11,IR,IR,IR
14,8161,Malik Willis,QB,26.3,GB,999.0,999,999,0,0,0,1,0,0,53,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs CHI,8,·,·,·
14,11640,Jermaine Burton,WR,24.2,CIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ BUF,22,SUS,SUS,SUS
14,3200,Sterling Shepard,WR,32.6,TB,90.0,90,90,1.5,1,0.5,1,1,1,74,42,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,0,0,1,1,5,5.0,5.0,0,0,0,5,0,NA,0,0,57.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,21,3.3%,0.24,0,NA,NA,NA,NA,NA,0.000,NA,5,NA,NA,vs NO,18,·,3.6,-2.1
14,6039,Ty Johnson,RB,28.0,BUF,41.0,42,43,5.9,4.9,3.9,1,1,0,64,16,0,0.0,0,0,0,0,0,0,0.00,25,0,0,0,0.00,0.00,2,-9,0,0,0,3,23,14,7.0,4.7,2,0,1,39,0,2,25,12.5,25.0%,1,0.90,0.500,1,0.590,1,5,0.200,1.0,NA,10.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,vs CIN,1,·,7.1,-1.2
14,11821,Tahj Washington,WR,24.4,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ NYJ,23,OUT,OUT,OUT
14,12462,Damien Martinez,RB,21.6,FA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,,·,·,·
