WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),CMP%OE,EPA/DB,VS,vsRK,INJ,PROJ,FPOE
16,12493,Oronde Gadsden,TE,22.3,LAC,53.0,53,53,1.7,1.2,0.7,1,1,0,64,38,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,0,0,1,3,7,7.0,7.0,0,0,0,7,0,NA,0,0,59.4%,NA,NA,NA,0,NA,0,1,0.000,0.0,21,3.4%,0.33,0,NA,NA,NA,NA,NA,0.000,NA,7,NA,NA,@ DAL,17,·,10.91,-9.2
16,12503,Isaiah Bond,WR,21.5,CLE,101.0,95,83,2,2,2,1,1,0,66,32,0,0.0,0,0,0,0,0,0,0.00,-1,0,0,0,0.00,0.00,0,0,0,0,0,0,21,21,0.0,0.0,1,0,0,20,0,NA,-1,-1,48.5%,NA,NA,NA,0,NA,0,1,0.000,0.0,20,0.0%,1.05,0,NA,NA,NA,NA,NA,0.000,NA,20,NA,NA,vs BUF,20,·,7.74,-5.7
16,12471,DJ Giddens,RB,22.1,IND,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs SF,27,OUT,0.22,-0.2
16,12547,Kyle Williams,WR,22.9,NE,27.0,24,20,12.6,11.6,10.6,1,1,0,74,28,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,43,0,0,1,3,3,46,23.0,15.3,0,0,0,46,0,NA,0,0,37.8%,NA,NA,NA,0,NA,1,3,0.333,1.0,15,6.8%,3.07,0,NA,NA,NA,NA,NA,0.000,NA,46,NA,NA,@ BAL,12,·,0.86,11.7
16,11600,Ja'Tavion Sanders,TE,22.5,CAR,16.0,16,16,8.9,7.9,6.9,1,1,0,54,31,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,6,0,0,1,2,3,9,4.5,4.5,0,0,0,9,0,NA,0,0,57.4%,NA,NA,NA,0,NA,1,2,0.500,1.0,20,6.3%,0.45,0,NA,NA,NA,NA,NA,0.000,NA,9,NA,NA,vs TB,5,·,6.57,2.3
16,5848,Marquise Brown,WR,28.3,KC,72.0,74,80,5.2,3.7,2.2,1,1,0,45,24,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,1,0,1,0,3,21,22,7.3,7.3,0,0,0,22,0,NA,0,0,53.3%,NA,NA,NA,0,NA,1,3,0.333,1.0,18,12.5%,1.22,0,NA,NA,NA,NA,NA,0.056,NA,22,NA,NA,@ TEN,6,OUT,5.13,0.1
16,1373,Geno Smith,QB,35.0,LV,19.0,19,19,15.04,15.04,15.04,1,1,1,54,54,0,69.6,103,23,16,6,7,1,107.30,201,3,2,201,8.74,12.56,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,100.0%,NA,NA,NA,0,NA,8,23,NA,NA,NA,NA,NA,8,34.8%,2.95,13.0%,30.8%,8.50,NA,26,201,+9.6%,-0.03,@ HOU,32,OUT,16.53,-1.5
16,8154,Brian Robinson,RB,26.5,SF,63.0,59,59,2,2,2,1,1,0,66,10,0,0.0,0,0,0,0,0,0,0.00,20,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,5,0,1,20,0,16,20,4,15.2%,0,3.20,0.000,1,0.320,1,6,0.167,1.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,@ IND,23,·,2.56,-0.6
16,8188,Tyquan Thornton,WR,25.1,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ TEN,6,Q,2.41,-2.4
16,8111,Cade Otton,TE,26.4,TB,40.0,41,44,3.5,2.5,1.5,1,1,1,64,60,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,8,0,1,0,2,7,15,7.5,7.5,0,0,0,15,0,NA,0,0,93.8%,NA,NA,NA,0,NA,1,2,0.500,1.0,20,7.7%,0.75,0,NA,NA,NA,NA,NA,0.050,NA,15,NA,NA,@ CAR,14,OUT,5.24,-1.7
16,12455,Brashard Smith,RB,22.5,KC,65.0,70,72,1.4,0.9,0.4,1,1,0,45,8,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-2,0,0,0,1,6,4,4.0,4.0,0,0,0,4,0,0,0,0,17.8%,0,0.00,NA,0,NA,0,1,0.000,0.0,NA,4.2%,NA,0,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,@ TEN,11,·,2.63,-1.2
16,9502,Tank Dell,WR,25.9,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs LV,7,PUP,PUP,PUP
16,7527,Mac Jones,QB,27.1,SF,40.0,40,40,-0.3,-0.3,-0.3,1,1,0,66,3,0,0.0,0,0,0,0,0,0,0.00,-3,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,-3,0,NA,-3,-1,4.5%,NA,NA,NA,0,NA,0,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,-3,NA,NA,@ IND,20,·,·,·
16,8142,Alec Pierce,WR,25.4,IND,5.0,4,3,24.6,22.6,20.6,1,1,1,60,58,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,70,0,2,2,4,16,86,21.5,21.5,0,0,0,86,0,NA,0,0,96.7%,NA,NA,NA,0,NA,4,4,1.000,4.0,37,11.1%,2.32,0,NA,NA,NA,NA,NA,0.054,NA,86,NA,NA,vs SF,29,·,9.76,14.8
16,11625,Adonai Mitchell,WR,23.0,NYJ,55.0,53,50,7.3,5.8,4.3,1,1,0,66,57,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,32,0,1,0,6,11,43,14.3,7.2,0,0,0,43,0,NA,0,0,86.4%,NA,NA,NA,0,NA,1,6,0.167,1.0,38,17.1%,1.13,0,NA,NA,NA,NA,NA,0.026,NA,43,NA,NA,@ NO,22,·,9.75,-2.5
16,9486,Dontayvion Wicks,WR,24.3,GB,88.0,92,95,3.2,2.2,1.2,1,1,0,72,30,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,9,0,1,0,2,3,12,6.0,6.0,0,0,0,12,0,NA,0,0,41.7%,NA,NA,NA,0,NA,1,2,0.500,1.0,11,8.3%,1.09,0,NA,NA,NA,NA,NA,0.091,NA,12,NA,NA,@ CHI,4,Q,6.53,-3.3
16,12492,Pat Bryant,WR,22.8,DEN,42.0,47,52,9.2,6.7,4.2,1,1,0,66,42,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,25,1,2,0,8,17,42,8.4,5.3,0,0,0,42,0,NA,0,0,63.6%,NA,NA,NA,0,NA,2,8,0.250,2.0,31,17.0%,1.35,0,NA,NA,NA,NA,NA,0.065,NA,42,NA,NA,vs JAX,15,OUT,9.04,0.2
16,4066,Evan Engram,TE,31.1,DEN,26.0,22,20,5.6,4.6,3.6,1,1,1,66,29,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,24,1,1,0,4,12,36,18.0,9.0,0,0,0,36,0,NA,0,0,43.9%,NA,NA,NA,0,NA,1,4,0.250,1.0,23,8.5%,1.57,0,NA,NA,NA,NA,NA,0.043,NA,36,NA,NA,vs JAX,8,·,6.92,-1.3
16,11603,AJ Barner,TE,23.4,SEA,9.0,6,5,15,13,11,1,1,1,68,64,0,0.0,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,4,37,1,1,1,6,12,49,12.3,8.2,1,0,1,50,0,NA,1,1,94.1%,NA,NA,NA,1,NA,3,7,0.429,3.0,31,17.6%,1.58,0,NA,NA,NA,NA,NA,0.032,NA,50,NA,NA,vs LAR,21,·,9.04,6.0
16,7567,Kenneth Gainwell,RB,26.5,PIT,8.0,9,10,23.8,21.3,18.8,1,1,0,74,40,0,0.0,0,0,0,0,0,0,0.00,50,0,0,0,0.00,0.00,5,46,0,1,1,7,32,78,15.6,11.1,9,1,3,128,0,32,50,5.56,54.1%,3,3.60,0.333,3,0.693,5,16,0.313,5.0,NA,17.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,@ DET,30,·,12.39,11.4
16,96,Aaron Rodgers,QB,41.8,PIT,18.0,18,18,15.54,15.54,15.54,1,1,1,74,74,0,65.9,145,41,27,13,14,0,92.10,275,2,1,266,6.49,9.85,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,9,0,NA,9,4.5,100.0%,NA,NA,NA,0,NA,14,43,NA,NA,NA,NA,NA,14,34.1%,2.46,9.8%,22.2%,7.70,NA,45,275,+3.8%,+0.04,@ DET,5,·,20.26,-4.7
16,11626,Xavier Legette,WR,24.7,CAR,97.0,98,98,2.2,1.7,1.2,1,1,1,54,35,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,5,0,1,0,3,7,12,12.0,4.0,0,0,0,12,0,NA,0,0,64.8%,NA,NA,NA,0,NA,1,3,0.333,1.0,27,9.4%,0.44,0,NA,NA,NA,NA,NA,0.037,NA,12,NA,NA,vs TB,16,·,6.06,-3.9
16,4039,Cooper Kupp,WR,32.3,SEA,59.0,57,60,6.9,5.4,3.9,1,1,1,68,63,1,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,26,0,1,0,4,13,39,13.0,9.8,0,0,0,39,0,NA,0,0,92.6%,NA,NA,NA,0,NA,1,4,0.250,1.0,34,11.8%,1.15,0,NA,NA,NA,NA,NA,0.029,NA,39,NA,NA,vs LAR,10,·,8.31,-1.4
16,11610,Malik Washington,WR,24.7,MIA,34.0,28,25,10.2,9.7,9.2,1,1,0,59,31,0,0.0,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,1,5,0,1,0,1,18,23,23.0,23.0,1,0,0,32,1,NA,9,9,52.5%,NA,NA,NA,1,NA,2,2,1.000,2.0,20,3.3%,1.15,0,NA,NA,NA,NA,NA,0.050,NA,32,NA,NA,vs CIN,28,·,9.17,1.0
16,11583,Jonathon Brooks,RB,22.2,CAR,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs TB,10,PUP,PUP,PUP
16,8210,Chigoziem Okonkwo,TE,26.0,TEN,5.0,4,6,16.4,13.4,10.4,1,1,1,73,33,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,5,1,2,1,8,39,44,7.3,5.5,0,0,0,44,0,NA,0,0,45.2%,NA,NA,NA,0,NA,3,8,0.375,3.0,18,28.6%,2.44,0,NA,NA,NA,NA,NA,0.111,NA,44,NA,NA,vs KC,28,·,5.43,11.0
16,12524,Shedeur Sanders,QB,23.6,CLE,22.0,22,22,13.18,13.18,13.18,1,1,1,66,65,0,69.0,15,29,20,7,9,2,64.90,206,2,1,157,5.41,7.85,0,0,0,0,0,0,0,0,0.0,0.0,4,0,2,49,0,NA,49,12.25,98.5%,NA,NA,NA,2,NA,10,33,NA,NA,NA,NA,NA,8,27.6%,NA,NA,NA,NA,NA,NA,206,NA,NA,vs BUF,27,·,16.85,-3.7
16,8125,Calvin Austin III,WR,26.5,PIT,105.0,105,106,1.8,1.3,0.8,1,1,0,74,12,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,8,0,1,0,1,0,8,8.0,8.0,0,0,0,8,0,NA,0,0,16.2%,NA,NA,NA,0,NA,1,1,1.000,1.0,10,2.4%,0.80,0,NA,NA,NA,NA,NA,0.100,NA,8,NA,NA,@ DET,2,·,6.02,-4.2
16,1339,Zach Ertz,TE,34.9,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PHI,30,IR,IR,IR
16,11575,Ray Davis,RB,25.9,BUF,50.0,51,52,5.4,4.4,3.4,1,1,0,50,8,0,0.0,0,0,0,0,0,0,0.00,14,0,0,0,0.00,0.00,2,4,0,1,0,2,16,20,10.0,10.0,3,0,1,34,0,14,14,4.67,16.0%,1,4.50,0.333,1,0.783,2,5,0.400,2.0,NA,10.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,@ CLE,19,·,1.85,3.6
16,9501,Demario Douglas,WR,24.8,NE,110.0,110,111,1.6,1.1,0.6,1,1,0,74,13,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-4,0,0,0,2,10,6,6.0,3.0,0,0,0,6,0,NA,0,0,17.6%,NA,NA,NA,0,NA,0,2,0.000,0.0,12,4.5%,0.50,0,NA,NA,NA,NA,NA,0.000,NA,6,NA,NA,@ BAL,12,·,4.68,-3.1
16,7600,Pat Freiermuth,TE,26.9,PIT,23.0,30,36,6,4,2,1,1,1,74,32,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,5,0,1,0,4,15,20,5.0,5.0,0,0,0,20,0,NA,0,0,43.2%,NA,NA,NA,0,NA,1,4,0.250,1.0,22,9.8%,0.91,0,NA,NA,NA,NA,NA,0.045,NA,20,NA,NA,@ DET,15,·,6.41,-0.4
16,9482,Michael Mayer,TE,24.2,LV,52.0,52,50,2,1.5,1,1,1,1,54,36,1,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,3,0,1,0,3,7,10,10.0,3.3,0,0,0,10,0,NA,0,0,66.7%,NA,NA,NA,0,NA,1,3,0.333,1.0,15,13.0%,0.67,0,NA,NA,NA,NA,NA,0.067,NA,10,NA,NA,@ HOU,25,·,4.77,-2.8
16,6826,Cole Kmet,TE,26.6,CHI,41.0,42,45,3.4,2.4,1.4,1,1,1,64,49,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,4,0,1,0,3,10,14,7.0,4.7,0,0,0,14,0,NA,0,0,76.6%,NA,NA,NA,0,NA,1,3,0.333,1.0,28,8.8%,0.50,0,NA,NA,NA,NA,NA,0.036,NA,14,NA,NA,vs GB,22,Q,4.12,-0.7
16,12531,Trevor Etienne,RB,21.2,CAR,999.0,999,999,0,0,0,1,1,0,54,1,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,1.9%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs TB,10,·,0.66,-0.7
16,9229,Anthony Richardson,QB,23.4,IND,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs SF,26,IR,IR,IR
16,11650,Luke McCaffrey,WR,24.5,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PHI,26,IR,IR,IR
16,9487,Parker Washington,WR,23.5,JAX,3.0,3,4,26.5,23.5,20.5,1,1,0,70,39,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,54,2,4,1,10,91,145,24.2,14.5,0,0,0,145,0,NA,0,0,55.7%,NA,NA,NA,0,NA,5,10,0.500,5.0,30,27.8%,4.83,0,NA,NA,NA,NA,NA,0.133,NA,145,NA,NA,@ DEN,27,·,8.73,17.8
16,12505,Jalen Royals,WR,22.6,KC,999.0,999,999,0,0,0,1,1,0,45,3,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,6.7%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,@ TEN,6,·,0.06,-0.1
16,4018,Joe Mixon,RB,29.2,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs LV,7,PUP,PUP,PUP
16,12641,Jaylin Lane,WR,23.4,WAS,999.0,999,999,0,0,0,1,1,1,54,1,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,1.9%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs PHI,26,·,2.83,-2.8
16,9511,Keaton Mitchell,RB,23.7,BAL,68.0,66,62,1.3,1.3,1.3,1,1,0,55,19,0,0.0,0,0,0,0,0,0,0.00,13,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,9,1,1,13,0,21,13,1.44,34.5%,4,2.30,0.444,1,0.674,1,9,0.111,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,vs NE,29,·,4.9,-3.6
16,4950,Christian Kirk,WR,28.9,HOU,60.0,60,61,6.7,5.2,3.7,1,1,0,65,40,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,17,0,2,0,5,20,37,12.3,7.4,0,0,0,37,0,NA,0,0,61.5%,NA,NA,NA,0,NA,2,5,0.400,2.0,22,14.3%,1.68,0,NA,NA,NA,NA,NA,0.091,NA,37,NA,NA,vs LV,7,·,4.82,1.9
16,4137,James Conner,RB,30.4,ARI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs ATL,15,IR,IR,IR
16,4988,Nick Chubb,RB,29.8,HOU,52.0,50,49,5.2,4.7,4.2,1,1,1,65,21,0,0.0,0,0,0,0,0,0,0.00,33,0,0,0,0.00,0.00,1,4,0,0,0,1,5,9,9.0,9.0,6,1,1,42,0,40,33,5.5,32.3%,4,6.70,0.667,1,1.337,1,7,0.143,1.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,vs LV,7,OUT,3.18,2.0
16,9506,Sean Tucker,RB,23.9,TB,46.0,44,40,6.3,6.3,6.3,1,1,0,64,5,0,0.0,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,4,0,0,3,1,7,3,0.75,7.8%,1,1.70,0.250,1,0.420,1,4,0.250,1.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,@ CAR,9,·,4.17,2.1
16,4144,Jonnu Smith,TE,30.1,PIT,46.0,39,27,2.8,2.8,2.8,1,1,1,74,28,0,0.0,0,0,0,0,0,0,0.00,28,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,2,0,1,28,0,NA,28,14,37.8%,NA,NA,NA,1,NA,1,3,0.333,1.0,16,2.4%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,28,NA,NA,@ DET,15,·,4.94,-2.1
16,7607,Michael Carter,RB,26.4,ARI,45.0,43,38,6.5,6.5,6.5,1,1,1,57,30,0,0.0,0,0,0,0,0,0,0.00,65,0,0,0,0.00,0.00,0,0,0,0,0,2,0,0,0.0,0.0,11,0,2,65,0,46,65,5.91,52.6%,3,4.20,0.273,2,0.693,2,13,0.154,2.0,NA,6.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,vs ATL,15,·,9.37,-2.9
16,11647,Kimani Vidal,RB,24.1,LAC,70.0,68,66,1.1,1.1,1.1,1,1,1,64,21,0,0.0,0,0,0,0,0,0,0.00,11,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,5,1,1,11,0,NA,11,2.2,32.8%,NA,NA,NA,1,NA,1,5,0.200,1.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,@ DAL,8,·,9.29,-8.2
16,5001,Dalton Schultz,TE,29.2,HOU,11.0,11,9,14.5,12,9.5,1,1,0,65,46,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,27,0,1,1,5,8,35,7.0,7.0,0,0,0,35,0,NA,0,0,70.8%,NA,NA,NA,0,NA,2,5,0.400,2.0,26,14.3%,1.35,0,NA,NA,NA,NA,NA,0.038,NA,35,NA,NA,vs LV,29,·,8.38,6.1
16,11571,Isaiah Davis,RB,23.6,NYJ,31.0,35,41,10,8,6,1,1,0,66,24,0,0.0,0,0,0,0,0,0,0.00,8,0,0,0,0.00,0.00,4,-11,0,2,0,4,63,52,13.0,13.0,3,0,0,60,0,6,8,2.67,36.4%,2,1.90,0.667,0,0.857,2,7,0.286,2.0,NA,11.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,@ NO,14,·,5.54,4.5
16,12476,Devin Neal,RB,22.1,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,vs NYJ,2,OUT,OUT,OUT
16,11643,Jaylen Wright,RB,22.5,MIA,24.0,22,22,12.3,11.8,11.3,1,1,0,59,18,0,0.0,0,0,0,0,0,0,0.00,35,0,0,0,0.00,0.00,1,-5,1,1,0,2,23,18,18.0,9.0,9,0,2,53,1,31,35,3.89,30.5%,2,3.40,0.222,3,0.562,4,11,0.364,4.0,NA,6.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,vs CIN,1,·,3.45,8.9
16,11596,Ben Sinnott,TE,23.3,WAS,56.0,56,56,1.5,1,0.5,1,1,0,54,37,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,1,0,0,0,2,4,5,5.0,2.5,0,0,0,5,0,NA,0,0,68.5%,NA,NA,NA,0,NA,0,2,0.000,0.0,15,8.7%,0.33,0,NA,NA,NA,NA,NA,0.000,NA,5,NA,NA,vs PHI,30,·,4.79,-3.3
16,12545,Tyler Shough,QB,26.0,NO,16.0,16,16,17.12,17.12,17.12,1,1,1,78,76,0,65.3,135,49,32,15,17,0,89.50,316,3,1,308,6.29,9.63,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,8,0,NA,8,4,97.4%,NA,NA,NA,0,NA,16,51,NA,NA,NA,NA,NA,16,32.7%,2.52,8.2%,16.7%,7.50,NA,54,316,-5.2%,+0.04,vs NYJ,10,·,18.4,-1.3
16,9225,Tank Bigsby,RB,24.1,PHI,33.0,29,25,9.7,9.7,9.7,1,1,0,70,8,0,0.0,0,0,0,0,0,0,0.00,37,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,4,2,1,37,1,14,37,9.25,11.4%,0,3.60,0.000,2,0.360,2,4,0.500,2.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,@ WAS,6,Q,2.57,7.1
16,11577,Will Shipley,RB,23.1,PHI,81.0,81,81,-0.7,-1.2,-1.7,1,1,0,70,8,1,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-5,0,0,0,1,8,3,3.0,3.0,0,0,0,3,0,NA,0,0,11.4%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,@ WAS,6,·,1.7,-2.4
16,4454,Kendrick Bourne,WR,30.2,SF,68.0,71,72,5.7,4.2,2.7,1,1,1,66,46,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,23,1,2,0,5,4,27,9.0,5.4,0,0,0,27,0,NA,0,0,69.7%,NA,NA,NA,0,NA,2,5,0.400,2.0,29,14.7%,0.93,0,NA,NA,NA,NA,NA,0.069,NA,27,NA,NA,@ IND,5,·,1.27,4.4
16,12485,Tez Johnson,WR,23.4,TB,116.0,117,118,0.9,0.4,-0.1,1,1,0,64,16,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-3,0,0,0,1,2,-1,-1.0,-1.0,0,0,0,-1,0,NA,0,0,25.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,5,3.8%,-0.20,0,NA,NA,NA,NA,NA,0.000,NA,-1,NA,NA,@ CAR,23,·,0.94,0.0
16,7670,Joshua Palmer,WR,26.0,BUF,114.0,115,116,1.2,0.7,0.2,1,1,1,50,35,0,0.0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-4,0,0,0,1,6,2,2.0,2.0,0,0,0,2,0,NA,0,0,70.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,17,5.3%,0.12,0,NA,NA,NA,NA,NA,0.000,NA,2,NA,NA,@ CLE,24,·,3.92,-2.7
