WK,SLPR_ID,NM,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE,TD(t)
8,4098,Kareem Hunt,RB,30.1,KC,13.0,11,10,17.2,16.7,16.2,1,1,0,69,22,0,0.0%,0,0,0,0,0,0,0.00,40,0,0,0,0.00,0.00,1,2,0,0,1,1,0,2,2.0,2.0,9,0,3,42,1,29,40,4.44,32.0%,2,3.20,0.222,4,0.542,5,10,0.500,5.0,NA,2.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,42,vs WAS,15,·,5.9,11.3,2.0
8,11630,Roman Wilson,WR,24.3,PIT,10.0,8,8,17.4,15.4,13.4,1,1,1,63,29,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,71,0,2,1,5,3,74,18.5,14.8,0,0,0,74,0,NA,0,0,46.0%,NA,NA,NA,0,NA,3,5,0.600,3.0,21,13.9%,3.52,0,NA,NA,NA,NA,NA,0.095,NA,74,vs GB,17,·,2.7,14.7,1.0
8,12540,Chimere Dike,WR,23.8,TEN,14.0,15,21,16.4,12.9,9.4,1,1,1,71,63,0,0.0%,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,7,49,0,5,0,8,44,93,13.3,11.6,1,0,0,94,0,NA,1,1,89.0%,NA,NA,NA,0,NA,5,9,0.556,5.0,37,21.1%,2.51,0,NA,NA,NA,NA,NA,0.135,NA,94,@ IND,2,·,6.7,9.7,0.0
8,8117,Jalen Tolbert,WR,26.6,DAL,28.0,18,14,12.7,11.7,10.7,1,1,0,74,14,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,42,0,1,1,2,5,47,23.5,23.5,0,0,0,47,0,NA,0,0,19.0%,NA,NA,NA,0,NA,2,2,1.000,2.0,7,5.7%,6.71,0,NA,NA,NA,NA,NA,0.143,NA,47,@ DEN,32,·,2.4,10.3,1.0
8,12523,Jimmy Horn,WR,23.0,CAR,92.0,88,81,0.9,0.9,0.9,1,1,0,61,8,0,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,2,0,0,9,0,NA,9,4.5,13.0%,NA,NA,NA,0,NA,0,3,0.000,0.0,4,4.2%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,9,vs BUF,24,Q,2.9,-2.0,0.0
8,12670,KeAndre Lambert-Smith,WR,24.0,LAC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,14,OUT,OUT,OUT,0.0
8,12502,Gunnar Helm,TE,23.1,TEN,10.0,10,9,10.3,9.3,8.3,1,1,1,71,37,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,19,1,1,1,3,4,23,11.5,7.7,0,0,0,23,0,NA,0,0,52.0%,NA,NA,NA,0,NA,2,3,0.667,2.0,19,7.9%,1.21,0,NA,NA,NA,NA,NA,0.053,NA,23,@ IND,4,·,6.1,4.2,1.0
8,11651,Isaac Guerendo,RB,25.2,SF,999.0,999,999,0,0,0,1,0,0,48,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ HOU,19,·,0.3,-0.3,0.0
8,3321,Tyreek Hill,WR,31.6,MIA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ ATL,31,IR,IR,IR,0.0
8,11557,Joe Milton,QB,25.6,DAL,24.0,24,24,6.32,6.32,6.32,1,1,0,74,9,0,75.0%,44,4,3,2,1,0,156.30,58,0,1,58,14.50,19.33,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,12.0%,NA,NA,NA,0,NA,3,4,NA,NA,NA,NA,NA,3,75.0%,2.34,25.0%,25.0%,12.6,NA,4,58,@ DEN,29,·,·,·,1.0
8,7828,Noah Gray,TE,26.4,KC,30.0,29,28,4.3,3.3,2.3,1,1,1,69,38,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,11,0,1,0,4,12,23,11.5,5.8,0,0,0,23,0,NA,0,0,55.0%,NA,NA,NA,0,NA,1,4,0.250,1.0,15,11.8%,1.53,0,NA,NA,NA,NA,NA,0.067,NA,23,vs WAS,14,·,2.8,1.5,0.0
8,6149,Darius Slayton,WR,28.7,NYG,64.0,64,63,4.6,3.6,2.6,1,1,1,52,38,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,13,1,1,0,5,13,26,13.0,5.2,0,0,0,26,0,NA,0,0,73.0%,NA,NA,NA,0,NA,1,5,0.200,1.0,20,20.8%,1.30,0,NA,NA,NA,NA,NA,0.050,NA,26,@ PHI,12,·,8.6,-4.0,0.0
8,10218,Xavier Hutchinson,WR,25.3,HOU,9.0,7,9,17.9,15.4,12.9,1,1,0,80,57,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,46,1,2,1,6,23,69,13.8,11.5,0,0,0,69,0,NA,0,0,71.0%,NA,NA,NA,0,NA,3,6,0.500,3.0,30,15.4%,2.30,0,NA,NA,NA,NA,NA,0.067,NA,69,vs SF,18,·,7.0,10.9,1.0
8,9481,Luke Musgrave,TE,25.1,GB,45.0,45,45,1.5,1,0.5,1,1,0,64,12,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,0,0,1,1,5,5.0,5.0,0,0,0,5,0,NA,0,0,19.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,5,2.7%,1.00,0,NA,NA,NA,NA,NA,0.000,NA,5,@ PIT,3,·,2.3,-0.8,0.0
8,5857,Noah Fant,TE,27.8,CIN,19.0,19,17,7.1,5.6,4.1,1,1,1,59,28,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,11,0,3,0,3,30,41,13.7,13.7,0,0,0,41,0,NA,0,0,47.0%,NA,NA,NA,0,NA,3,3,1.000,3.0,15,8.8%,2.73,0,NA,NA,NA,NA,NA,0.200,NA,41,vs NYJ,9,·,7.0,0.1,0.0
8,5906,Dawson Knox,TE,28.9,BUF,40.0,38,36,2.5,2,1.5,1,1,0,63,27,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,14,0,0,0,1,1,15,15.0,15.0,0,0,0,15,0,NA,0,0,43.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,7,4.3%,2.14,0,NA,NA,NA,NA,NA,0.000,NA,15,@ CAR,5,·,4.3,-1.8,0.0
8,12482,Savion Williams,WR,23.8,GB,49.0,42,35,7.9,7.4,6.9,1,1,0,64,12,0,0.0%,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,1,-5,0,0,1,1,13,8,8.0,8.0,1,0,0,9,0,NA,1,1,19.0%,NA,NA,NA,0,NA,1,2,0.500,1.0,2,2.7%,4.00,0,NA,NA,NA,NA,NA,0.000,NA,9,@ PIT,6,·,1.2,6.7,1.0
8,7528,Najee Harris,RB,27.6,LAC,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,10,IR,IR,IR,0.0
8,12544,LeQuint Allen,RB,21.2,JAX,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,8143,Jerome Ford,RB,26.0,CLE,61.0,65,70,0.9,0.4,-0.1,1,1,0,54,13,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-4,0,0,0,2,3,-1,-1.0,-0.5,0,0,0,-1,0,0,0,0,24.0%,0,0.00,NA,0,NA,0,2,0.000,0.0,NA,5.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,-1,@ NE,27,·,5.3,-4.4,0.0
8,12467,Jordan James,RB,21.5,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ HOU,19,OUT,OUT,OUT,0.0
8,11623,Jordan Whittington,WR,25.0,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,3161,Carson Wentz,QB,32.7,MIN,21.0,21,21,8.76,8.76,8.76,1,1,1,49,43,1,55.6%,41,27,15,7,12,1,67.50,144,5,1,144,5.33,9.60,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,88.0%,NA,NA,NA,0,NA,8,27,NA,NA,NA,NA,NA,8,29.6%,2.87,3.7%,40.6%,5.8,NA,32,144,@ LAC,16,Q,17.4,-8.6,1.0
8,19,Joe Flacco,QB,40.7,CIN,7.0,7,7,24.32,24.32,24.32,1,1,1,59,59,0,61.8%,71,34,21,9,13,0,100.50,237,1,2,223,6.56,10.62,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,14,1,NA,14,7,100.0%,NA,NA,NA,2,NA,13,36,NA,NA,NA,NA,NA,11,32.4%,2.59,5.9%,22.2%,6.1,NA,36,237,vs NYJ,23,·,17.3,7.0,3.0
8,7562,Tutu Atwell,WR,26.0,LAR,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,10235,Roschon Johnson,RB,24.6,CHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ BAL,2,OUT,OUT,OUT,0.0
8,10226,Andrei Iosivas,WR,26.0,CIN,999.0,999,999,0,0,0,1,1,0,59,47,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,3,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,80.0%,NA,NA,NA,0,NA,0,3,0.000,0.0,30,8.8%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs NYJ,25,·,5.1,-5.1,0.0
8,12511,Will Howard,QB,24.0,PIT,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs GB,17,IR,IR,IR,0.0
8,8917,KaVontae Turpin,WR,29.2,DAL,94.0,95,94,0.8,0.3,-0.2,1,1,0,74,30,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-3,1,0,0,5,1,-2,-2.0,-0.4,0,0,0,-2,0,NA,0,0,41.0%,NA,NA,NA,0,NA,0,5,0.000,0.0,16,14.3%,-0.13,0,NA,NA,NA,NA,NA,0.000,NA,-2,@ DEN,32,·,5.3,-4.5,0.0
8,11783,Ryan Flournoy,WR,25.9,DAL,83.0,83,83,1.7,1.2,0.7,1,1,0,74,34,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,3,0,0,0,2,4,7,7.0,3.5,0,0,0,7,0,NA,0,0,46.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,13,5.7%,0.54,0,NA,NA,NA,NA,NA,0.000,NA,7,@ DEN,32,·,1.2,0.5,0.0
8,11435,Emanuel Wilson,RB,26.4,GB,21.0,21,24,11.7,10.2,8.7,1,1,0,64,27,1,0.0%,0,0,0,0,0,0,0.00,61,0,0,0,0.00,0.00,3,-2,0,1,0,4,28,26,8.7,6.5,11,0,4,87,0,42,61,5.55,42.0%,4,3.80,0.364,4,0.744,5,15,0.333,5.0,NA,10.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,87,@ PIT,21,·,4.5,7.2,0.0
8,8119,Jahan Dotson,WR,25.5,PHI,35.0,29,16,11,10.5,10,1,1,1,57,42,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,36,0,0,1,2,4,40,40.0,20.0,0,0,0,40,0,NA,0,0,71.0%,NA,NA,NA,0,NA,1,2,0.500,1.0,23,10.0%,1.74,0,NA,NA,NA,NA,NA,0.000,NA,40,vs NYG,3,·,5.2,5.8,1.0
8,7694,Tommy Tremble,TE,25.3,CAR,46.0,46,46,1.4,0.9,0.4,1,1,1,61,28,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,1,0,0,0,1,3,4,4.0,4.0,0,0,0,4,0,NA,0,0,46.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,11,4.2%,0.36,0,NA,NA,NA,NA,NA,0.000,NA,4,vs BUF,31,·,3.0,-1.6,0.0
8,9497,Jalin Hyatt,WR,24.0,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,12,OUT,OUT,OUT,0.0
8,12500,Quinn Ewers,QB,22.4,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ ATL,31,OUT,OUT,OUT,0.0
8,11629,Devontez Walker,WR,24.3,BAL,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CHI,9,OUT,OUT,OUT,0.0
8,9479,Darnell Washington,TE,24.1,PIT,999.0,999,999,0,0,0,1,1,0,63,29,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,46.0%,NA,NA,NA,0,NA,0,0,NA,0.0,10,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs GB,2,·,4.4,-4.4,0.0
8,11199,Emari Demercado,RB,26.7,ARI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,BYE,BYE,BYE,BYE,BYE,0.0
8,4040,JuJu Smith-Schuster,WR,28.8,KC,63.0,61,61,4.9,3.9,2.9,1,1,0,69,21,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,16,0,2,0,2,13,29,14.5,14.5,0,0,0,29,0,NA,0,0,30.0%,NA,NA,NA,0,NA,2,2,1.000,2.0,11,5.9%,2.64,0,NA,NA,NA,NA,NA,0.182,NA,29,vs WAS,10,·,4.6,0.3,0.0
8,1426,DeAndre Hopkins,WR,33.3,BAL,76.0,75,74,2.4,1.9,1.4,1,1,1,62,23,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,12,0,1,0,1,2,14,14.0,14.0,0,0,0,14,0,NA,0,0,37.0%,NA,NA,NA,0,NA,1,1,1.000,1.0,11,4.5%,1.27,0,NA,NA,NA,NA,NA,0.091,NA,14,vs CHI,9,·,5.8,-3.4,0.0
8,6111,Jake Browning,QB,29.5,CIN,999.0,999,999,0,0,0,1,0,0,59,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYJ,15,·,·,·,0.0
8,12542,Efton Chism,WR,23.9,NE,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CLE,19,OUT,OUT,OUT,0.0
8,6271,Olamide Zaccheaus,WR,28.2,CHI,38.0,46,55,10.3,6.8,3.3,1,1,0,63,38,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,25,0,0,0,7,8,33,4.7,4.7,0,0,0,33,0,NA,0,0,60.0%,NA,NA,NA,0,NA,0,7,0.000,0.0,25,18.4%,1.32,0,NA,NA,NA,NA,NA,0.000,NA,33,@ BAL,4,·,5.3,5.0,0.0
8,4219,Jeremy McNichols,RB,29.8,WAS,20.0,25,29,11.8,9.3,6.8,1,1,0,53,23,0,0.0%,0,0,0,0,0,0,0.00,4,0,0,0,0.00,0.00,5,2,0,3,0,6,62,64,12.8,10.7,1,0,1,68,0,4,4,4,43.0%,0,3.90,0.000,1,0.390,4,7,0.571,4.0,NA,20.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,68,@ KC,26,·,5.7,6.1,0.0
8,2307,Marcus Mariota,QB,31.9,WAS,19.0,19,19,13.32,13.32,13.32,1,1,1,53,53,1,70.0%,91,30,21,8,9,2,73.30,241,2,1,213,7.10,10.14,0,0,0,0,0,0,0,0,0.0,0.0,8,0,1,28,0,NA,28,3.5,100.0%,NA,NA,NA,1,NA,10,38,NA,NA,NA,NA,NA,9,30.0%,3.02,6.7%,37.1%,4.9,NA,35,241,@ KC,28,·,19.6,-6.3,1.0
8,12496,Tai Felton,WR,22.5,MIN,999.0,999,999,0,0,0,1,1,0,49,6,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,12.0%,NA,NA,NA,0,NA,0,0,NA,0.0,4,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ LAC,20,·,0.1,-0.1,0.0
8,7596,Elijah Moore,WR,25.5,BUF,77.0,76,75,2.4,1.9,1.4,1,1,1,63,29,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,14,1,1,0,4,0,14,14.0,3.5,0,0,0,14,0,NA,0,0,46.0%,NA,NA,NA,0,NA,1,4,0.250,1.0,13,17.4%,1.08,0,NA,NA,NA,NA,NA,0.077,NA,14,@ CAR,30,·,1.6,0.8,0.0
8,11619,Ja'Lynn Polk,WR,23.5,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs TB,21,IR,IR,IR,0.0
8,9492,Trey Palmer,WR,24.5,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs TB,21,IR,IR,IR,0.0
8,8161,Malik Willis,QB,26.3,GB,999.0,999,999,0,0,0,1,0,0,64,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PIT,4,·,·,·,0.0
8,11640,Jermaine Burton,WR,24.2,CIN,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYJ,25,OUT,OUT,OUT,0.0
8,3200,Sterling Shepard,WR,32.6,TB,82.0,82,82,1.8,1.3,0.8,1,1,0,58,24,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-2,0,0,0,2,10,8,8.0,4.0,0,0,0,8,0,NA,0,0,41.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,18,8.3%,0.44,0,NA,NA,NA,NA,NA,0.000,NA,8,@ NO,16,·,7.5,-5.7,0.0
8,6039,Ty Johnson,RB,28.0,BUF,63.0,62,62,0.6,0.6,0.6,1,1,0,63,20,0,0.0%,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,4,0,0,6,0,8,6,1.5,32.0%,1,2.00,0.250,0,0.450,0,4,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,6,@ CAR,24,·,5.5,-4.9,0.0
8,11821,Tahj Washington,WR,24.4,MIA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ ATL,31,OUT,OUT,OUT,0.0
8,12462,Damien Martinez,RB,21.6,FA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,,·,·,·,0.0
8,2306,Jameis Winston,QB,31.7,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,19,OUT,OUT,OUT,0.0
8,12520,Xavier Restrepo,WR,23.5,TEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ IND,2,·,·,·,0.0
8,11599,Cade Stover,TE,25.3,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,8,IR,IR,IR,0.0
8,2505,Darren Waller,TE,33.0,MIA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ ATL,32,IR,IR,IR,0.0
8,11616,Jacob Cowing,WR,24.6,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ HOU,28,IR,IR,IR,0.0
8,4993,Mike Gesicki,TE,30.0,CIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYJ,9,IR,IR,IR,0.0
8,12516,Kalel Mullings,RB,23.0,TEN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ IND,28,IR,IR,IR,0.0
