SZN,SLPR_ID,PLAYER NAME,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
2,12512,Quinshon Judkins,RB,21.9,CLE,29.0,32,32,10.1,8.6,7.1,1,1,1,73,20,0,0.0%,0,0,0,0,0,0,0.00,61,0,0,0,0.00,0.00,3,2,0,0,0,3,8,10,3.3,3.3,10,0,3,71,0,56,61,6.1,27.4%,3,5.60,0.300,3,0.860,3,13,0.231,3.0,NA,6.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,71,@ BAL,2,·,5.7,4.4
2,11638,Ricky Pearsall,WR,25.0,SF,52.0,56,56,9.2,7.2,5.2,1,1,1,71,63,0,0.0%,0,0,0,0,0,0,0.00,-4,0,0,0,0.00,0.00,4,56,0,4,0,6,0,56,14.0,9.3,1,2,0,52,0,NA,-4,-4,88.7%,NA,NA,NA,0,NA,4,7,0.571,4.0,38,15.4%,1.47,0,NA,NA,NA,NA,NA,0.105,NA,52,@ NO,19,OUT,12.2,-3.0
2,3294,Dak Prescott,QB,32.1,DAL,5.0,5,5,23.14,23.14,23.14,1,1,1,89,89,1,73.1%,214,52,38,16,14,1,96.70,378,3,2,361,6.94,9.50,0,0,0,0,0,0,0,0,0.0,0.0,3,0,1,17,0,NA,17,5.67,100.0%,NA,NA,NA,1,NA,19,55,NA,NA,NA,NA,NA,18,34.6%,2.66,9.6%,36.8%,6.9,NA,57,378,vs NYG,14,·,20.0,3.1
2,12508,Jaxson Dart,QB,22.3,NYG,40.0,40,40,-0.3,-0.3,-0.3,1,1,0,67,3,0,0.0%,0,0,0,0,0,0,0.00,-3,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,-3,0,NA,-3,-3,4.5%,NA,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,-3,@ DAL,1,Q,DNP,DNP
2,11624,Xavier Worthy,WR,22.4,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs PHI,15,·,DNP,DNP
2,7523,Trevor Lawrence,QB,25.9,JAX,12.0,12,12,21.24,21.24,21.24,1,1,1,71,71,1,57.1%,118,42,24,12,18,2,80.60,275,1,3,271,6.45,11.29,0,0,0,0,0,0,0,0,0.0,0.0,2,0,1,4,0,NA,4,2,100.0%,NA,NA,NA,1,NA,16,44,NA,NA,NA,NA,NA,15,35.7%,2.68,4.8%,22.7%,7.8,NA,44,275,@ CIN,7,·,19.4,1.8
2,7525,DeVonta Smith,WR,26.8,PHI,51.0,55,55,9.3,7.3,5.3,1,1,1,60,45,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,34,0,2,0,6,19,53,13.3,8.8,0,0,0,53,0,NA,0,0,75.0%,NA,NA,NA,0,NA,2,6,0.333,2.0,23,27.3%,2.30,0,NA,NA,NA,NA,NA,0.087,NA,53,@ KC,31,·,12.9,-3.6
2,5846,DK Metcalf,WR,27.8,PIT,40.0,39,41,11,9.5,8,1,1,1,62,56,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,14,1,0,1,6,6,20,6.7,3.3,0,0,0,20,0,NA,0,0,90.3%,NA,NA,NA,0,NA,1,6,0.167,1.0,35,17.1%,0.57,0,NA,NA,NA,NA,NA,0.000,NA,20,vs SEA,17,·,15.2,-4.2
2,8151,Kenneth Walker III,RB,24.9,SEA,9.0,7,5,18.8,18.3,17.8,1,1,1,65,23,0,0.0%,0,0,0,0,0,0,0.00,105,0,0,0,0.00,0.00,1,0,0,0,0,1,13,13,13.0,13.0,13,2,6,118,1,55,105,8.08,35.4%,11,4.20,0.846,7,1.266,7,14,0.500,7.0,NA,3.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,118,@ PIT,23,·,11.4,7.4
2,3163,Jared Goff,QB,30.9,DET,1.0,1,1,33.96,33.96,33.96,1,1,1,59,56,0,82.1%,169,28,23,10,5,0,156.00,340,0,5,334,11.93,14.52,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,6,0,NA,6,6,94.9%,NA,NA,NA,0,NA,15,29,NA,NA,NA,NA,NA,15,53.6%,3.11,14.3%,20.7%,9.4,NA,29,340,vs CHI,15,·,20.9,13.1
2,7594,Chuba Hubbard,RB,26.3,CAR,10.0,11,15,18.7,16.2,13.7,1,1,1,85,63,0,0.0%,0,0,0,0,0,0,0.00,38,0,0,0,0.00,0.00,5,-2,0,2,1,6,41,39,7.8,6.5,10,0,4,77,0,39,38,3.8,74.1%,4,3.90,0.400,4,0.790,7,16,0.438,7.0,NA,10.9%,NA,0,NA,NA,NA,NA,NA,NA,NA,77,@ ARI,12,OUT,16.2,2.5
2,9756,Jordan Addison,WR,23.6,MIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs ATL,30,·,DNP,DNP
2,12501,Matthew Golden,WR,22.1,GB,113.0,107,99,1.5,1.5,1.5,1,1,0,68,40,0,0.0%,0,0,0,0,0,0,0.00,15,0,0,0,0.00,0.00,0,0,0,0,0,2,0,0,0.0,0.0,2,0,0,15,0,NA,15,7.5,58.8%,NA,NA,NA,0,NA,0,4,0.000,0.0,22,6.5%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,15,vs WAS,10,·,6.9,-5.4
2,12489,RJ Harvey,RB,24.6,DEN,54.0,53,52,3.4,2.9,2.4,1,1,0,58,19,0,0.0%,0,0,0,0,0,0,0.00,8,0,0,0,0.00,0.00,1,4,0,1,0,2,12,16,16.0,8.0,5,0,0,24,0,10,8,1.6,32.8%,0,2.00,0.000,0,0.200,1,7,0.143,1.0,NA,6.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,24,@ IND,24,·,7.5,-4.1
2,8137,George Pickens,WR,24.5,DAL,15.0,15,15,17.8,15.3,12.8,1,1,1,89,79,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,46,0,4,1,9,22,68,13.6,7.6,0,0,0,68,0,NA,0,0,88.8%,NA,NA,NA,0,NA,5,9,0.556,5.0,53,17.3%,1.28,0,NA,NA,NA,NA,NA,0.075,NA,68,vs NYG,3,·,14.1,3.7
2,11637,Keon Coleman,WR,22.3,BUF,76.0,79,83,5.6,4.1,2.6,1,1,1,75,38,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,26,0,2,0,3,0,26,8.7,8.7,0,0,0,26,0,NA,0,0,50.7%,NA,NA,NA,0,NA,2,3,0.667,2.0,16,11.1%,1.63,0,NA,NA,NA,NA,NA,0.125,NA,26,@ NYJ,13,·,11.4,-5.8
2,7543,Travis Etienne,RB,26.6,JAX,14.0,12,11,16.9,15.9,14.9,1,1,1,71,47,0,0.0%,0,0,0,0,0,0,0.00,71,0,0,0,0.00,0.00,2,-7,1,0,1,3,25,18,9.0,6.0,14,0,3,89,0,45,71,5.07,66.2%,1,3.20,0.071,3,0.391,4,17,0.235,4.0,NA,7.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,89,@ CIN,1,·,13.0,3.9
2,12517,Colston Loveland,TE,21.4,CHI,999.0,999,999,0,0,0,1,1,1,68,36,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,52.9%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ DET,18,OUT,4.9,-4.9
2,4217,George Kittle,TE,31.9,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NO,4,IR,IR,IR
2,7591,Justin Fields,QB,26.5,NYJ,35.0,35,35,3.98,3.98,3.98,1,1,1,47,29,2,27.3%,19,11,3,1,8,0,39.60,76,2,0,27,2.45,9.00,0,0,0,0,0,0,0,0,0.0,0.0,5,0,2,49,0,NA,49,9.8,61.7%,NA,NA,NA,2,NA,3,16,NA,NA,NA,NA,NA,1,9.1%,2.85,9.1%,40.0%,7.6,NA,15,76,vs BUF,19,·,21.3,-17.3
2,5927,Terry McLaurin,WR,30.0,WAS,48.0,54,63,9.8,7.3,4.8,1,1,1,69,63,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,36,0,4,0,9,12,48,9.6,5.3,0,0,0,48,0,NA,0,0,91.3%,NA,NA,NA,0,NA,4,9,0.444,4.0,41,21.4%,1.17,0,NA,NA,NA,NA,NA,0.098,NA,48,@ GB,28,OUT,14.2,-4.4
2,8144,Chris Olave,WR,25.2,NO,36.0,46,54,11.4,8.4,5.4,1,1,1,71,71,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,48,0,4,0,10,6,54,9.0,5.4,0,0,0,54,0,NA,0,0,100.0%,NA,NA,NA,0,NA,4,10,0.400,4.0,37,29.4%,1.46,0,NA,NA,NA,NA,NA,0.108,NA,54,vs SF,18,·,13.4,-2.0
2,5045,Courtland Sutton,WR,29.9,DEN,111.0,112,112,1.6,1.1,0.6,1,1,1,58,45,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,6,0,0,0,4,0,6,6.0,1.5,0,0,0,6,0,NA,0,0,77.6%,NA,NA,NA,0,NA,0,4,0.000,0.0,22,13.3%,0.27,0,NA,NA,NA,NA,NA,0.000,NA,6,@ IND,5,·,14.3,-12.7
2,12533,Jacory Croskey-Merritt,RB,24.4,WAS,64.0,63,61,1.7,1.7,1.7,1,1,0,69,15,0,0.0%,0,0,0,0,0,0,0.00,17,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,4,0,1,17,0,13,17,4.25,21.7%,0,3.20,0.000,1,0.320,1,5,0.200,1.0,NA,2.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,17,@ GB,31,·,8.9,-7.2
2,4983,D.J. Moore,WR,28.4,CHI,49.0,58,65,9.6,7.1,4.6,1,1,1,68,60,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,31,0,2,0,6,15,46,9.2,7.7,0,0,0,46,0,NA,0,0,88.2%,NA,NA,NA,0,NA,2,6,0.333,2.0,35,18.2%,1.31,0,NA,NA,NA,NA,NA,0.057,NA,46,@ DET,6,·,13.6,-4.0
2,7526,Jaylen Waddle,WR,26.8,MIA,14.0,14,14,17.8,15.3,12.8,1,1,1,57,47,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,62,0,2,1,6,6,68,13.6,11.3,0,0,0,68,0,NA,0,0,82.5%,NA,NA,NA,0,NA,3,6,0.500,3.0,33,18.8%,2.06,0,NA,NA,NA,NA,NA,0.061,NA,68,vs NE,7,·,12.8,5.0
2,9228,Bryce Young,QB,24.1,CAR,8.0,8,8,22.32,22.32,22.32,1,1,1,85,85,1,63.6%,178,55,35,16,20,1,90.60,330,3,3,328,5.96,9.37,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,2,0,NA,2,1,100.0%,NA,NA,NA,0,NA,19,57,NA,NA,NA,NA,NA,19,34.5%,2.71,3.6%,35.6%,7.6,NA,59,330,@ ARI,25,·,18.0,4.3
2,2216,Mike Evans,WR,32.1,TB,43.0,47,53,10.6,8.1,5.6,1,1,1,80,63,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,48,0,3,0,11,8,56,11.2,5.1,0,0,0,56,0,NA,0,0,78.8%,NA,NA,NA,0,NA,3,11,0.273,3.0,39,28.9%,1.44,0,NA,NA,NA,NA,NA,0.077,NA,56,@ HOU,26,OUT,15.4,-4.8
2,4035,Alvin Kamara,RB,30.1,NO,15.0,21,26,16,13,10,1,1,1,71,61,1,0.0%,0,0,0,0,0,0,0.00,99,0,0,0,0.00,0.00,6,-13,0,0,0,6,34,21,3.5,3.5,21,1,4,120,0,67,99,4.71,85.9%,5,3.20,0.238,4,0.558,4,27,0.148,4.0,NA,17.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,120,vs SF,14,·,15.7,0.3
2,9753,Zach Charbonnet,RB,24.7,SEA,70.0,68,66,1,1,1,1,1,0,65,36,0,0.0%,0,0,0,0,0,0,0.00,10,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,15,1,0,10,0,36,10,0.67,55.4%,1,2.40,0.067,0,0.307,0,15,0.000,0.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,10,@ PIT,23,·,10.9,-9.9
2,12506,Harold Fannin,TE,21.2,CLE,12.0,14,15,9.8,7.3,4.8,1,1,1,73,46,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,5,27,0,2,0,5,21,48,9.6,9.6,0,0,0,48,0,NA,0,0,63.0%,NA,NA,NA,0,NA,2,5,0.400,2.0,31,10.4%,1.55,0,NA,NA,NA,NA,NA,0.065,NA,48,@ BAL,10,·,9.5,0.3
2,7588,Javonte Williams,RB,25.4,DAL,4.0,4,3,25,22,19,1,1,1,89,64,0,0.0%,0,0,0,0,0,0,0.00,97,0,0,0,0.00,0.00,6,-15,0,1,0,7,48,33,5.5,4.7,18,3,4,130,1,88,97,5.39,71.9%,5,4.90,0.278,5,0.768,6,25,0.240,6.0,NA,13.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,130,vs NYG,6,·,15.0,10.0
2,6783,Jerry Jeudy,WR,26.4,CLE,53.0,60,57,9.1,7.1,5.1,1,1,1,73,64,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,42,1,2,0,8,9,51,12.8,6.4,0,0,0,51,0,NA,0,0,87.7%,NA,NA,NA,0,NA,2,8,0.250,2.0,44,16.7%,1.16,0,NA,NA,NA,NA,NA,0.045,NA,51,@ BAL,2,·,13.5,-4.4
2,5947,Jakobi Meyers,WR,28.8,LV,33.0,37,48,12.8,9.8,6.8,1,1,1,70,65,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,20,0,3,0,12,48,68,11.3,5.7,0,0,0,68,0,NA,0,0,92.9%,NA,NA,NA,0,NA,3,12,0.250,3.0,45,27.9%,1.51,0,NA,NA,NA,NA,NA,0.067,NA,68,vs LAC,25,·,14.4,-1.6
2,6819,Michael Pittman,WR,28.0,IND,64.0,66,68,8,6,4,1,1,1,71,59,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,33,1,3,0,5,7,40,10.0,8.0,0,0,0,40,0,NA,0,0,83.1%,NA,NA,NA,0,NA,3,5,0.600,3.0,30,14.7%,1.33,0,NA,NA,NA,NA,NA,0.100,NA,40,vs DEN,27,·,12.5,-4.5
2,2133,Davante Adams,WR,32.7,LAR,9.0,9,9,22.6,19.6,16.6,1,1,1,61,49,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,75,1,3,1,13,31,106,17.7,8.2,0,0,0,106,0,NA,0,0,80.3%,NA,NA,NA,0,NA,4,13,0.308,4.0,31,39.4%,3.42,0,NA,NA,NA,NA,NA,0.097,NA,106,@ TEN,9,·,14.4,8.2
2,5870,Daniel Jones,QB,28.3,IND,7.0,7,7,22.84,22.84,22.84,1,1,1,71,71,0,67.6%,185,34,23,15,11,0,107.00,318,1,1,316,9.29,13.74,0,0,0,0,0,0,0,0,0.0,0.0,6,0,1,2,1,NA,2,0.33,100.0%,NA,NA,NA,2,NA,18,40,NA,NA,NA,NA,NA,16,47.1%,2.76,14.7%,44.7%,9.8,NA,38,318,vs DEN,29,·,20.1,2.7
2,5844,T.J. Hockenson,TE,28.2,MIN,42.0,43,41,2.2,1.7,1.2,1,1,1,47,34,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,6,0,1,0,3,6,12,12.0,4.0,0,0,0,12,0,NA,0,0,72.3%,NA,NA,NA,0,NA,1,3,0.333,1.0,20,14.3%,0.60,0,NA,NA,NA,NA,NA,0.050,NA,12,vs ATL,32,·,10.3,-8.1
2,7553,Kyle Pitts,TE,24.9,ATL,19.0,20,22,7.7,5.7,3.7,1,1,1,66,53,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,26,0,2,0,5,11,37,9.3,7.4,0,0,0,37,0,NA,0,0,80.3%,NA,NA,NA,0,NA,2,5,0.400,2.0,23,23.8%,1.61,0,NA,NA,NA,NA,NA,0.087,NA,37,@ MIN,14,·,8.1,-0.4
2,11589,Trey Benson,RB,23.2,ARI,36.0,36,39,8.4,6.4,4.4,1,1,0,55,24,0,0.0%,0,0,0,0,0,0,0.00,14,0,0,0,0.00,0.00,4,4,0,1,0,6,26,30,7.5,5.0,3,0,0,44,0,7,14,4.67,43.6%,1,2.20,0.333,0,0.553,1,9,0.111,1.0,NA,24.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,44,vs CAR,16,IR,7.9,0.5
2,8408,Jordan Mason,RB,26.3,MIN,44.0,44,43,5.8,4.8,3.8,1,1,0,47,28,0,0.0%,0,0,0,0,0,0,0.00,30,0,0,0,0.00,0.00,2,-5,0,0,0,3,13,8,4.0,2.7,9,1,2,38,0,32,30,3.33,59.6%,1,3.60,0.111,2,0.471,2,12,0.167,2.0,NA,14.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,38,vs ATL,32,·,12.6,-6.8
2,12490,Bhayshul Tuten,RB,22.6,JAX,17.0,17,16,15.4,14.4,13.4,1,1,0,71,18,0,0.0%,0,0,0,0,0,0,0.00,42,0,0,0,0.00,0.00,2,-11,0,1,1,2,43,32,16.0,16.0,8,0,0,74,0,38,42,5.25,25.4%,5,4.70,0.625,0,1.095,2,10,0.200,2.0,NA,4.8%,NA,0,NA,NA,NA,NA,NA,NA,NA,74,@ CIN,1,·,5.8,9.6
2,12504,Kaleb Johnson,RB,22.1,PIT,74.0,74,73,0.1,0.1,0.1,1,1,0,62,2,0,0.0%,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,1,0,NA,1,1,3.2%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,vs SEA,18,·,2.8,-2.7
2,12481,Cam Skattebo,RB,23.6,NYG,22.0,22,22,13.9,12.9,11.9,1,1,0,67,35,0,0.0%,0,0,0,0,0,0,0.00,45,0,0,0,0.00,0.00,2,4,0,0,0,3,10,14,7.0,4.7,11,3,2,59,1,41,45,4.09,52.2%,2,3.70,0.182,3,0.552,3,14,0.214,3.0,NA,7.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,59,@ DAL,5,·,5.0,8.9
2,5872,Deebo Samuel,WR,29.7,WAS,17.0,21,27,17.4,13.9,10.4,1,1,0,69,61,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,7,-12,0,1,1,8,56,44,6.3,5.5,0,0,0,44,0,NA,0,0,88.4%,NA,NA,NA,0,NA,2,8,0.250,2.0,39,19.0%,1.13,0,NA,NA,NA,NA,NA,0.026,NA,44,@ GB,28,·,13.6,3.8
2,8228,Jaylen Warren,RB,26.9,PIT,13.0,13,17,17.4,15.4,13.4,1,1,1,62,36,0,0.0%,0,0,0,0,0,0,0.00,48,0,0,0,0.00,0.00,4,0,0,2,0,4,86,86,21.5,21.5,14,0,5,134,0,46,48,3.43,58.1%,7,3.30,0.500,5,0.830,7,18,0.389,7.0,NA,11.4%,NA,0,NA,NA,NA,NA,NA,NA,NA,134,vs SEA,18,OUT,12.8,4.6
2,6790,D'Andre Swift,RB,26.7,CHI,23.0,24,24,13.9,12.4,10.9,1,1,1,68,39,1,0.0%,0,0,0,0,0,0,0.00,63,0,0,0,0.00,0.00,3,-5,0,0,0,3,11,6,2.0,2.0,12,0,2,69,1,29,63,5.25,57.4%,2,2.40,0.167,3,0.407,3,15,0.200,3.0,NA,9.1%,NA,0,NA,NA,NA,NA,NA,NA,NA,69,@ DET,26,·,14.1,-0.2
2,4943,Sam Darnold,QB,28.3,SEA,21.0,21,21,17.8,17.8,17.8,1,1,1,65,65,0,66.7%,165,33,22,11,11,2,89.80,295,2,2,295,8.94,13.41,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,100.0%,NA,NA,NA,0,NA,13,33,NA,NA,NA,NA,NA,13,39.4%,2.71,9.1%,40.0%,8.6,NA,35,295,@ PIT,9,·,19.9,-2.1
2,4137,James Conner,RB,30.4,ARI,25.0,25,23,12.2,11.7,11.2,1,1,1,55,30,0,0.0%,0,0,0,0,0,0,0.00,34,0,0,0,0.00,0.00,1,0,0,1,0,1,18,18,18.0,18.0,11,1,2,52,1,30,34,3.09,54.5%,3,2.70,0.273,3,0.543,4,12,0.333,4.0,NA,4.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,52,vs CAR,16,IR,14.9,-2.7
2,12519,Luther Burden,WR,21.8,CHI,114.0,114,114,1.5,1,0.5,1,1,0,68,12,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,1,0,0,0,2,4,5,5.0,2.5,0,0,0,5,0,NA,0,0,17.6%,NA,NA,NA,0,NA,0,2,0.000,0.0,5,6.1%,1.00,0,NA,NA,NA,NA,NA,0.000,NA,5,@ DET,6,·,2.5,-1.0
2,12469,Dylan Sampson,RB,21.0,CLE,26.0,27,30,10.9,9.4,7.9,1,1,0,73,17,0,0.0%,0,0,0,0,0,0,0.00,6,0,0,0,0.00,0.00,3,7,0,1,1,3,6,13,4.3,4.3,4,0,2,19,0,10,6,1.5,23.3%,0,2.40,0.000,2,0.240,4,7,0.571,4.0,NA,6.3%,NA,0,NA,NA,NA,NA,NA,NA,NA,19,@ BAL,2,·,10.2,0.7
2,9500,Josh Downs,WR,24.1,IND,39.0,48,58,11.1,8.1,5.1,1,1,1,71,41,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,40,0,4,0,8,11,51,8.5,6.4,0,0,0,51,0,NA,0,0,57.7%,NA,NA,NA,0,NA,4,8,0.500,4.0,22,23.5%,2.32,0,NA,NA,NA,NA,NA,0.182,NA,51,vs DEN,27,·,8.2,2.9
2,5892,David Montgomery,RB,28.3,DET,24.0,23,21,13.1,12.6,12.1,1,1,0,59,23,0,0.0%,0,0,0,0,0,0,0.00,57,0,0,0,0.00,0.00,1,-7,0,0,0,1,11,4,4.0,4.0,11,0,3,61,1,35,57,5.18,39.0%,1,3.20,0.091,4,0.411,4,12,0.333,4.0,NA,3.6%,NA,0,NA,NA,NA,NA,NA,NA,NA,61,vs CHI,7,·,12.2,0.9
2,12484,Jayden Higgins,WR,22.8,HOU,90.0,87,80,3.8,3.3,2.8,1,1,1,49,21,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,1,0,1,24,28,28.0,28.0,0,0,0,28,0,NA,0,0,42.9%,NA,NA,NA,0,NA,1,1,1.000,1.0,10,4.2%,2.80,0,NA,NA,NA,NA,NA,0.100,NA,28,vs TB,16,·,4.2,-0.4
2,5967,Tony Pollard,RB,28.4,TEN,33.0,29,27,9.2,9.2,9.2,1,1,1,66,59,0,0.0%,0,0,0,0,0,0,0.00,92,0,0,0,0.00,0.00,0,0,1,0,0,1,0,0,0.0,0.0,20,0,5,92,0,76,92,4.6,89.4%,14,3.80,0.700,5,1.080,5,21,0.238,5.0,NA,3.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,92,vs LAR,30,·,15.9,-6.7
2,6803,Brandon Aiyuk,WR,27.5,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NO,19,PUP,PUP,PUP
2,3321,Tyreek Hill,WR,31.5,MIA,19.0,20,26,16.9,13.9,10.9,1,1,1,57,48,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,6,97,0,4,0,7,12,109,18.2,15.6,0,0,0,109,0,NA,0,0,84.2%,NA,NA,NA,0,NA,4,7,0.571,4.0,34,21.9%,3.21,0,NA,NA,NA,NA,NA,0.118,NA,109,vs NE,7,IR,14.8,2.1
2,8134,Khalil Shakir,WR,25.6,BUF,105.0,105,103,2.2,1.7,1.2,1,1,1,75,37,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,4,0,1,0,2,8,12,12.0,6.0,0,0,0,12,0,NA,0,0,49.3%,NA,NA,NA,0,NA,1,2,0.500,1.0,15,7.4%,0.80,0,NA,NA,NA,NA,NA,0.067,NA,12,@ NYJ,13,·,10.0,-7.8
2,9754,Quentin Johnston,WR,24.0,LAC,23.0,18,13,15.9,14.4,12.9,1,1,1,58,44,0,0.0%,0,0,0,0,0,0,0.00,-2,0,0,0,0.00,0.00,3,54,0,0,1,7,17,71,23.7,10.1,1,0,0,69,0,NA,-2,-2,75.9%,NA,NA,NA,0,NA,1,8,0.125,1.0,27,25.9%,2.63,0,NA,NA,NA,NA,NA,0.000,NA,69,@ LV,4,·,9.5,6.4
2,12499,Elic Ayomanor,WR,22.3,TEN,24.0,22,20,15.6,13.6,11.6,1,1,1,66,48,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,47,0,3,1,6,9,56,14.0,9.3,0,0,0,56,0,NA,0,0,72.7%,NA,NA,NA,0,NA,4,6,0.667,4.0,27,18.2%,2.07,0,NA,NA,NA,NA,NA,0.111,NA,56,vs LAR,12,·,8.8,6.8
2,6806,J.K. Dobbins,RB,26.8,DEN,16.0,15,12,15.5,15,14.5,1,1,1,58,26,0,0.0%,0,0,0,0,0,0,0.00,76,0,0,0,0.00,0.00,1,0,0,0,0,2,9,9,9.0,4.5,14,0,4,85,1,42,76,5.43,44.8%,2,3.00,0.143,5,0.443,5,16,0.313,5.0,NA,6.7%,NA,0,NA,NA,NA,NA,NA,NA,NA,85,@ IND,24,·,13.8,1.7
